Term	GO
GOMF_MONOATOMIC_ANION_MONOATOMIC_CATION_SYMPORTER_ACTIVITY	GO:0015296
GOMF_ANTIPORTER_ACTIVITY	GO:0015297
GOMF_INORGANIC_MOLECULAR_ENTITY_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0015318
GOMF_SODIUM_INDEPENDENT_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0015347
GOMF_THYROID_HORMONE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0015349
GOMF_SECONDARY_ACTIVE_MONOCARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0015355
GOMF_CALCIUM_MONOATOMIC_CATION_ANTIPORTER_ACTIVITY	GO:0015368
GOMF_SOLUTE_SODIUM_SYMPORTER_ACTIVITY	GO:0015370
GOMF_MONOATOMIC_ANION_SODIUM_SYMPORTER_ACTIVITY	GO:0015373
GOMF_POTASSIUM_CHLORIDE_SYMPORTER_ACTIVITY	GO:0015379
GOMF_SODIUM_PROTON_ANTIPORTER_ACTIVITY	GO:0015385
GOMF_POTASSIUM_PROTON_ANTIPORTER_ACTIVITY	GO:0015386
GOMF_NUCLEOBASE_MONOATOMIC_CATION_SYMPORTER_ACTIVITY	GO:0015391
GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0015399
GOMF_ABC_TYPE_GLUTATHIONE_S_CONJUGATE_TRANSPORTER_ACTIVITY	GO:0015431
GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0015453
GOMF_POTASSIUM_CHANNEL_REGULATOR_ACTIVITY	GO:0015459
GOMF_ACETYLCHOLINE_RECEPTOR_ACTIVITY	GO:0015464
GOMF_CHOLESTEROL_BINDING	GO:0015485
GOMF_PUTRESCINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0015489
GOMF_GLUTAMATE_SODIUM_SYMPORTER_ACTIVITY	GO:0015501
GOMF_C4_DICARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0015556
GOMF_EFFLUX_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0015562
GOMF_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0015605
GOMF_DNA_TRANSLOCASE_ACTIVITY	GO:0015616
GOMF_TUBULIN_BINDING	GO:0015631
GOMF_SHORT_CHAIN_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0015636
GOMF_TOXIC_SUBSTANCE_BINDING	GO:0015643
GOMF_FATTY_ACID_LIGASE_ACTIVITY	GO:0015645
GOMF_QUATERNARY_AMMONIUM_GROUP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0015651
GOMF_BRANCHED_CHAIN_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0015658
GOMF_ALCOHOL_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0015665
GOMF_MANNOSIDASE_ACTIVITY	GO:0015923
GOMF_MANNOSYL_OLIGOSACCHARIDE_MANNOSIDASE_ACTIVITY	GO:0015924
GOMF_GALACTOSIDASE_ACTIVITY	GO:0015925
GOMF_GLUCOSIDASE_ACTIVITY	GO:0015926
GOMF_HEXOSAMINIDASE_ACTIVITY	GO:0015929
GOMF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0015932
GOMF_PHOSPHOLIPASE_ACTIVATOR_ACTIVITY	GO:0016004
GOMF_CYCLOSPORIN_A_BINDING	GO:0016018
GOMF_NICKEL_CATION_BINDING	GO:0016151
GOMF_AMYLASE_ACTIVITY	GO:0016160
GOMF_NAD_P_H_OXIDASE_H2O2_FORMING_ACTIVITY	GO:0016174
GOMF_SUPEROXIDE_GENERATING_NAD_P_H_OXIDASE_ACTIVITY	GO:0016175
GOMF_SUPEROXIDE_GENERATING_NADPH_OXIDASE_ACTIVATOR_ACTIVITY	GO:0016176
GOMF_AMP_BINDING	GO:0016208
GOMF_ANTIOXIDANT_ACTIVITY	GO:0016209
GOMF_ACYL_COA_DESATURASE_ACTIVITY	GO:0016215
GOMF_STEROID_DEHYDROGENASE_ACTIVITY	GO:0016229
GOMF_CHANNEL_REGULATOR_ACTIVITY	GO:0016247
GOMF_CHANNEL_INHIBITOR_ACTIVITY	GO:0016248
GOMF_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	GO:0016251
GOMF_PROTEIN_ARGININE_N_METHYLTRANSFERASE_ACTIVITY	GO:0016274
GOMF_PROTEIN_LYSINE_N_METHYLTRANSFERASE_ACTIVITY	GO:0016279
GOMF_COA_HYDROLASE_ACTIVITY	GO:0016289
GOMF_PALMITOYL_COA_HYDROLASE_ACTIVITY	GO:0016290
GOMF_LIPASE_ACTIVITY	GO:0016298
GOMF_KINASE_ACTIVITY	GO:0016301
GOMF_1_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY	GO:0016303
GOMF_1_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_5_KINASE_ACTIVITY	GO:0016308
GOMF_INOSITOL_BISPHOSPHATE_PHOSPHATASE_ACTIVITY	GO:0016312
GOMF_ACTIVIN_RECEPTOR_ACTIVITY_TYPE_I	GO:0016361
GOMF_PALMITOYL_COA_OXIDASE_ACTIVITY	GO:0016401
GOMF_CARNITINE_O_ACYLTRANSFERASE_ACTIVITY	GO:0016406
GOMF_ACETYLTRANSFERASE_ACTIVITY	GO:0016407
GOMF_C_ACYLTRANSFERASE_ACTIVITY	GO:0016408
GOMF_PALMITOYLTRANSFERASE_ACTIVITY	GO:0016409
GOMF_N_ACYLTRANSFERASE_ACTIVITY	GO:0016410
GOMF_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY	GO:0016411
GOMF_O_ACETYLTRANSFERASE_ACTIVITY	GO:0016413
GOMF_S_ACYLTRANSFERASE_ACTIVITY	GO:0016417
GOMF_TRNA_GUANINE_METHYLTRANSFERASE_ACTIVITY	GO:0016423
GOMF_TRNA_CYTOSINE_METHYLTRANSFERASE_ACTIVITY	GO:0016427
GOMF_TRNA_CYTOSINE_5_METHYLTRANSFERASE_ACTIVITY	GO:0016428
GOMF_RRNA_ADENINE_METHYLTRANSFERASE_ACTIVITY	GO:0016433
GOMF_C_ACETYLTRANSFERASE_ACTIVITY	GO:0016453
GOMF_C_PALMITOYLTRANSFERASE_ACTIVITY	GO:0016454
GOMF_OXIDOREDUCTASE_ACTIVITY	GO:0016491
GOMF_C_X_C_CHEMOKINE_RECEPTOR_ACTIVITY	GO:0016494
GOMF_PROTEIN_HORMONE_RECEPTOR_ACTIVITY	GO:0016500
GOMF_NUCLEOTIDE_RECEPTOR_ACTIVITY	GO:0016502
GOMF_PHEROMONE_RECEPTOR_ACTIVITY	GO:0016503
GOMF_PEPTIDASE_ACTIVATOR_ACTIVITY	GO:0016504
GOMF_PEPTIDASE_ACTIVATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO:0016505
GOMF_METALLOCHAPERONE_ACTIVITY	GO:0016530
GOMF_COPPER_CHAPERONE_ACTIVITY	GO:0016531
GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_REGULATOR_ACTIVITY	GO:0016538
GOMF_GLYCINE_BINDING	GO:0016594
GOMF_GLUTAMATE_BINDING	GO:0016595
GOMF_AMINO_ACID_BINDING	GO:0016597
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS	GO:0016614
GOMF_MALATE_DEHYDROGENASE_ACTIVITY	GO:0016615
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	GO:0016620
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR	GO:0016623
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_DISULFIDE_AS_ACCEPTOR	GO:0016624
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS	GO:0016627
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	GO:0016628
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR	GO:0016634
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH2_GROUP_OF_DONORS	GO:0016638
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS	GO:0016645
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	GO:0016646
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR	GO:0016647
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	GO:0016649
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H	GO:0016651
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_HEME_PROTEIN_AS_ACCEPTOR	GO:0016653
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	GO:0016655
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_OTHER_NITROGENOUS_COMPOUNDS_AS_DONORS	GO:0016661
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_OTHER_NITROGENOUS_COMPOUNDS_AS_DONORS_CYTOCHROME_AS_ACCEPTOR	GO:0016662
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS	GO:0016667
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_NAD_P_AS_ACCEPTOR	GO:0016668
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR	GO:0016670
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_DISULFIDE_AS_ACCEPTOR	GO:0016671
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_HEME_GROUP_OF_DONORS	GO:0016675
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_DIPHENOLS_AND_RELATED_SUBSTANCES_AS_DONORS	GO:0016679
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR	GO:0016684
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_SINGLE_DONORS_WITH_INCORPORATION_OF_MOLECULAR_OXYGEN	GO:0016701
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN	GO:0016705
GOMF_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY	GO:0016706
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_NAD_P_H_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	GO:0016709
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	GO:0016712
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	GO:0016713
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_PTERIDINE_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	GO:0016714
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_ANOTHER_COMPOUND_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	GO:0016716
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_OXIDATION_OF_A_PAIR_OF_DONORS_RESULTING_IN_THE_REDUCTION_OF_MOLECULAR_OXYGEN_TO_TWO_MOLECULES_OF_WATER	GO:0016717
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_METAL_IONS	GO:0016722
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_METAL_IONS_NAD_OR_NADP_AS_ACCEPTOR	GO:0016723
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_METAL_IONS_OXYGEN_AS_ACCEPTOR	GO:0016724
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OR_CH2_GROUPS	GO:0016725
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OR_CH2_GROUPS_DISULFIDE_AS_ACCEPTOR	GO:0016728
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS	GO:0016741
GOMF_HYDROXYMETHYL_FORMYL_AND_RELATED_TRANSFERASE_ACTIVITY	GO:0016742
GOMF_TRANSKETOLASE_OR_TRANSALDOLASE_ACTIVITY	GO:0016744
GOMF_ACYLTRANSFERASE_ACTIVITY	GO:0016746
GOMF_ACYLTRANSFERASE_ACTIVITY_TRANSFERRING_GROUPS_OTHER_THAN_AMINO_ACYL_GROUPS	GO:0016747
GOMF_AMINOACYLTRANSFERASE_ACTIVITY	GO:0016755
GOMF_GLYCOSYLTRANSFERASE_ACTIVITY	GO:0016757
GOMF_HEXOSYLTRANSFERASE_ACTIVITY	GO:0016758
GOMF_PENTOSYLTRANSFERASE_ACTIVITY	GO:0016763
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_ALKYL_OR_ARYL_OTHER_THAN_METHYL_GROUPS	GO:0016765
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_NITROGENOUS_GROUPS	GO:0016769
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	GO:0016772
GOMF_PHOSPHOTRANSFERASE_ACTIVITY_NITROGENOUS_GROUP_AS_ACCEPTOR	GO:0016775
GOMF_PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR	GO:0016776
GOMF_DIPHOSPHOTRANSFERASE_ACTIVITY	GO:0016778
GOMF_NUCLEOTIDYLTRANSFERASE_ACTIVITY	GO:0016779
GOMF_PHOSPHOTRANSFERASE_ACTIVITY_FOR_OTHER_SUBSTITUTED_PHOSPHATE_GROUPS	GO:0016780
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_SULPHUR_CONTAINING_GROUPS	GO:0016782
GOMF_SULFURTRANSFERASE_ACTIVITY	GO:0016783
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS	GO:0016788
GOMF_THIOLESTER_HYDROLASE_ACTIVITY	GO:0016790
GOMF_PHOSPHATASE_ACTIVITY	GO:0016791
GOMF_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	GO:0016796
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS	GO:0016798
GOMF_HYDROLASE_ACTIVITY_HYDROLYZING_N_GLYCOSYL_COMPOUNDS	GO:0016799
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ETHER_BONDS	GO:0016801
GOMF_DIPEPTIDASE_ACTIVITY	GO:0016805
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS	GO:0016810
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES	GO:0016811
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDES	GO:0016812
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDINES	GO:0016813
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDINES	GO:0016814
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES	GO:0016817
GOMF_LYASE_ACTIVITY	GO:0016829
GOMF_CARBON_CARBON_LYASE_ACTIVITY	GO:0016830
GOMF_CARBOXY_LYASE_ACTIVITY	GO:0016831
GOMF_ALDEHYDE_LYASE_ACTIVITY	GO:0016832
GOMF_OXO_ACID_LYASE_ACTIVITY	GO:0016833
GOMF_CARBON_OXYGEN_LYASE_ACTIVITY	GO:0016835
GOMF_HYDRO_LYASE_ACTIVITY	GO:0016836
GOMF_CARBON_NITROGEN_LYASE_ACTIVITY	GO:0016840
GOMF_AMMONIA_LYASE_ACTIVITY	GO:0016841
GOMF_AMIDINE_LYASE_ACTIVITY	GO:0016842
GOMF_CARBON_SULFUR_LYASE_ACTIVITY	GO:0016846
GOMF_PHOSPHORUS_OXYGEN_LYASE_ACTIVITY	GO:0016849
GOMF_ISOMERASE_ACTIVITY	GO:0016853
GOMF_RACEMASE_AND_EPIMERASE_ACTIVITY	GO:0016854
GOMF_RACEMASE_AND_EPIMERASE_ACTIVITY_ACTING_ON_CARBOHYDRATES_AND_DERIVATIVES	GO:0016857
GOMF_CIS_TRANS_ISOMERASE_ACTIVITY	GO:0016859
GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY	GO:0016860
GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_INTERCONVERTING_ALDOSES_AND_KETOSES	GO:0016861
GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_TRANSPOSING_C_C_BONDS	GO:0016863
GOMF_INTRAMOLECULAR_TRANSFERASE_ACTIVITY	GO:0016866
GOMF_INTRAMOLECULAR_TRANSFERASE_ACTIVITY_PHOSPHOTRANSFERASES	GO:0016868
GOMF_LIGASE_ACTIVITY	GO:0016874
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS	GO:0016875
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_SULFUR_BONDS	GO:0016877
GOMF_ACID_THIOL_LIGASE_ACTIVITY	GO:0016878
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS	GO:0016879
GOMF_ACID_AMINO_ACID_LIGASE_ACTIVITY	GO:0016881
GOMF_CARBON_NITROGEN_LIGASE_ACTIVITY_WITH_GLUTAMINE_AS_AMIDO_N_DONOR	GO:0016884
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_CARBON_BONDS	GO:0016885
GOMF_LIGASE_ACTIVITY_FORMING_PHOSPHORIC_ESTER_BONDS	GO:0016886
GOMF_ATP_HYDROLYSIS_ACTIVITY	GO:0016887
GOMF_ENDODEOXYRIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS	GO:0016888
GOMF_DNA_ENDONUCLEASE_ACTIVITY_PRODUCING_3_PHOSPHOMONOESTERS	GO:0016889
GOMF_RNA_ENDONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS	GO:0016891
GOMF_RNA_ENDONUCLEASE_ACTIVITY_PRODUCING_3_PHOSPHOMONOESTERS	GO:0016892
GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	GO:0016893
GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_3_PHOSPHOMONOESTERS	GO:0016894
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS	GO:0016903
GOMF_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_ACTIVITY	GO:0016907
GOMF_GABA_RECEPTOR_ACTIVITY	GO:0016917
GOMF_RETINAL_BINDING	GO:0016918
GOMF_NUCLEAR_RECEPTOR_BINDING	GO:0016922
GOMF_DESUMOYLASE_ACTIVITY	GO:0016929
GOMF_EXTRACELLULARLY_GLYCINE_GATED_CHLORIDE_CHANNEL_ACTIVITY	GO:0016934
GOMF_GALACTOSIDE_BINDING	GO:0016936
GOMF_THIOL_OXIDASE_ACTIVITY	GO:0016972
GOMF_ACTIVIN_RECEPTOR_ACTIVITY	GO:0017002
GOMF_MAP_KINASE_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	GO:0017017
GOMF_MYOSIN_PHOSPHATASE_ACTIVITY	GO:0017018
GOMF_MYOSIN_BINDING	GO:0017022
GOMF_TBP_CLASS_PROTEIN_BINDING	GO:0017025
GOMF_N_ACYLSPHINGOSINE_AMIDOHYDROLASE_ACTIVITY	GO:0017040
GOMF_PEPTIDE_HORMONE_BINDING	GO:0017046
GOMF_STRUCTURAL_CONSTITUENT_OF_NUCLEAR_PORE	GO:0017056
GOMF_SNRNA_BINDING	GO:0017069
GOMF_U6_SNRNA_BINDING	GO:0017070
GOMF_SYNTAXIN_1_BINDING	GO:0017075
GOMF_PURINE_NUCLEOTIDE_BINDING	GO:0017076
GOMF_OXIDATIVE_PHOSPHORYLATION_UNCOUPLER_ACTIVITY	GO:0017077
GOMF_SODIUM_CHANNEL_REGULATOR_ACTIVITY	GO:0017080
GOMF_CHLORIDE_CHANNEL_REGULATOR_ACTIVITY	GO:0017081
GOMF_NUCLEOSIDE_DIPHOSPHATE_PHOSPHATASE_ACTIVITY	GO:0017110
GOMF_SINGLE_STRANDED_DNA_HELICASE_ACTIVITY	GO:0017116
GOMF_SH3_DOMAIN_BINDING	GO:0017124
GOMF_PHOSPHOLIPID_SCRAMBLASE_ACTIVITY	GO:0017128
GOMF_FIBROBLAST_GROWTH_FACTOR_BINDING	GO:0017134
GOMF_NAD_DEPENDENT_HISTONE_DEACETYLASE_ACTIVITY	GO:0017136
GOMF_WNT_PROTEIN_BINDING	GO:0017147
GOMF_DEAD_H_BOX_RNA_HELICASE_BINDING	GO:0017151
GOMF_SEMAPHORIN_RECEPTOR_ACTIVITY	GO:0017154
GOMF_ARYL_HYDROCARBON_RECEPTOR_BINDING	GO:0017162
GOMF_VINCULIN_BINDING	GO:0017166
GOMF_CDP_ALCOHOL_PHOSPHATIDYLTRANSFERASE_ACTIVITY	GO:0017169
GOMF_SERINE_HYDROLASE_ACTIVITY	GO:0017171
GOMF_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	GO:0018455
GOMF_PHENANTHRENE_9_10_MONOOXYGENASE_ACTIVITY	GO:0018636
GOMF_ALKANE_1_MONOOXYGENASE_ACTIVITY	GO:0018685
GOMF_3_HYDROXYACYL_COA_DEHYDRATASE_ACTIVITY	GO:0018812
GOMF_GUANYL_NUCLEOTIDE_BINDING	GO:0019001
GOMF_GDP_BINDING	GO:0019003
GOMF_PYRIMIDINE_NUCLEOTIDE_BINDING	GO:0019103
GOMF_DNA_N_GLYCOSYLASE_ACTIVITY	GO:0019104
GOMF_MYRISTOYLTRANSFERASE_ACTIVITY	GO:0019107
GOMF_BENZALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	GO:0019115
GOMF_DEOXYNUCLEOSIDE_KINASE_ACTIVITY	GO:0019136
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY	GO:0019199
GOMF_CARBOHYDRATE_KINASE_ACTIVITY	GO:0019200
GOMF_CARBOHYDRATE_PHOSPHATASE_ACTIVITY	GO:0019203
GOMF_NUCLEOBASE_CONTAINING_COMPOUND_KINASE_ACTIVITY	GO:0019205
GOMF_NUCLEOSIDE_KINASE_ACTIVITY	GO:0019206
GOMF_KINASE_REGULATOR_ACTIVITY	GO:0019207
GOMF_PHOSPHATASE_REGULATOR_ACTIVITY	GO:0019208
GOMF_KINASE_ACTIVATOR_ACTIVITY	GO:0019209
GOMF_KINASE_INHIBITOR_ACTIVITY	GO:0019210
GOMF_PHOSPHATASE_ACTIVATOR_ACTIVITY	GO:0019211
GOMF_PHOSPHATASE_INHIBITOR_ACTIVITY	GO:0019212
GOMF_DEACETYLASE_ACTIVITY	GO:0019213
GOMF_INTERMEDIATE_FILAMENT_BINDING	GO:0019215
GOMF_CYCLOHYDROLASE_ACTIVITY	GO:0019238
GOMF_DEAMINASE_ACTIVITY	GO:0019239
GOMF_OXALATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0019531
GOMF_TOXIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0019534
GOMF_PROTEIN_CYSTEINE_S_MYRISTOYLTRANSFERASE_ACTIVITY	GO:0019705
GOMF_IMMUNOGLOBULIN_RECEPTOR_ACTIVITY	GO:0019763
GOMF_IGE_RECEPTOR_ACTIVITY	GO:0019767
GOMF_UBIQUITIN_LIKE_PROTEIN_PEPTIDASE_ACTIVITY	GO:0019783
GOMF_PROTEIN_PHOSPHATIDYLETHANOLAMIDE_DECONJUGATING_ACTIVITY	GO:0019786
GOMF_NEDD8_TRANSFERASE_ACTIVITY	GO:0019788
GOMF_SUMO_TRANSFERASE_ACTIVITY	GO:0019789
GOMF_PROCOLLAGEN_PROLINE_DIOXYGENASE_ACTIVITY	GO:0019798
GOMF_OXYGEN_BINDING	GO:0019825
GOMF_ASPARTIC_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	GO:0019828
GOMF_ATPASE_COUPLED_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0019829
GOMF_PHOSPHOLIPASE_A2_INHIBITOR_ACTIVITY	GO:0019834
GOMF_GROWTH_FACTOR_BINDING	GO:0019838
GOMF_ISOPRENOID_BINDING	GO:0019840
GOMF_RETINOL_BINDING	GO:0019841
GOMF_VITAMIN_BINDING	GO:0019842
GOMF_RRNA_BINDING	GO:0019843
GOMF_CALCIUM_CHANNEL_INHIBITOR_ACTIVITY	GO:0019855
GOMF_IGE_BINDING	GO:0019863
GOMF_IGG_BINDING	GO:0019864
