Gene stable ID	Mouse gene stable ID	Mouse gene name	Mouse homology type	Gene name
ENSG00000205482	ENSMUSG00000039296	Spdye4a	ortholog_many2many	SPDYE18
ENSG00000205482	ENSMUSG00000029586	Spdye4b	ortholog_many2many	SPDYE18
ENSG00000136206	ENSMUSG00000039296	Spdye4a	ortholog_many2many	SPDYE1
ENSG00000136206	ENSMUSG00000029586	Spdye4b	ortholog_many2many	SPDYE1
ENSG00000065060	ENSMUSG00000039512	Bltp3a	ortholog_one2one	BLTP3A
ENSG00000065978	ENSMUSG00000028639	Ybx1	ortholog_one2one	YBX1
ENSG00000232258	ENSMUSG00000022715	Tmem114	ortholog_one2one	TMEM114
ENSG00000064999	ENSMUSG00000024219	Anks1	ortholog_one2one	ANKS1A
ENSG00000106290	ENSMUSG00000036980	Taf6	ortholog_one2one	TAF6
ENSG00000135929	ENSMUSG00000026170	Cyp27a1	ortholog_one2one	CYP27A1
ENSG00000003987	ENSMUSG00000039431	Mtmr7	ortholog_one2one	MTMR7
ENSG00000140519	ENSMUSG00000030549	Rhcg	ortholog_one2one	RHCG
ENSG00000103034	ENSMUSG00000036564	Ndrg4	ortholog_one2one	NDRG4
ENSG00000230246	ENSMUSG00000056223	Spata31	ortholog_one2many	SPATA31C1
ENSG00000222858	ENSMUSG00000064842	Gm26206	ortholog_one2one	RNU6-920P
ENSG00000086062	ENSMUSG00000028413	B4galt1	ortholog_one2one	B4GALT1
ENSG00000173065	ENSMUSG00000037750	Fam222b	ortholog_one2one	FAM222B
ENSG00000166024	ENSMUSG00000025184	R3hcc1l	ortholog_one2one	R3HCC1L
ENSG00000169599	ENSMUSG00000029993	Nfu1	ortholog_one2one	NFU1
ENSG00000285077	ENSMUSG00000041219	Arhgap11a	ortholog_one2many	ARHGAP11B
ENSG00000187116	ENSMUSG00000074417	Pira12	ortholog_many2many	LILRA5
ENSG00000187116	ENSMUSG00000070873	Lilra5	ortholog_many2many	LILRA5
ENSG00000187116	ENSMUSG00000089942	Pira2	ortholog_many2many	LILRA5
ENSG00000187116	ENSMUSG00000058818	Pirb	ortholog_many2many	LILRA5
ENSG00000187116	ENSMUSG00000074419	Pira13	ortholog_many2many	LILRA5
ENSG00000187116	ENSMUSG00000081665	Pira1	ortholog_many2many	LILRA5
ENSG00000187116	ENSMUSG00000030427	Lilra6	ortholog_many2many	LILRA5
ENSG00000187116	ENSMUSG00000112148	Lilrb4a	ortholog_many2many	LILRA5
ENSG00000187116	ENSMUSG00000112023	Lilrb4b	ortholog_many2many	LILRA5
ENSG00000008300	ENSMUSG00000023473	Celsr3	ortholog_one2one	CELSR3
ENSG00000003989	ENSMUSG00000031596	Slc7a2	ortholog_one2one	SLC7A2
ENSG00000140521	ENSMUSG00000039176	Polg	ortholog_one2one	POLG
ENSG00000122711	ENSMUSG00000028415	Spink4	ortholog_one2one	SPINK4
ENSG00000107262	ENSMUSG00000028416	Bag1	ortholog_one2one	BAG1
ENSG00000164007	ENSMUSG00000066058	Cldn19	ortholog_one2one	CLDN19
ENSG00000239961	ENSMUSG00000074417	Pira12	ortholog_many2many	LILRA4
ENSG00000239961	ENSMUSG00000070873	Lilra5	ortholog_many2many	LILRA4
ENSG00000239961	ENSMUSG00000089942	Pira2	ortholog_many2many	LILRA4
ENSG00000239961	ENSMUSG00000058818	Pirb	ortholog_many2many	LILRA4
ENSG00000239961	ENSMUSG00000074419	Pira13	ortholog_many2many	LILRA4
ENSG00000239961	ENSMUSG00000081665	Pira1	ortholog_many2many	LILRA4
ENSG00000239961	ENSMUSG00000030427	Lilra6	ortholog_many2many	LILRA4
ENSG00000239961	ENSMUSG00000112148	Lilrb4a	ortholog_many2many	LILRA4
ENSG00000239961	ENSMUSG00000112023	Lilrb4b	ortholog_many2many	LILRA4
ENSG00000109670	ENSMUSG00000028086	Fbxw7	ortholog_one2one	FBXW7
ENSG00000179761	ENSMUSG00000017453	Pipox	ortholog_one2one	PIPOX
ENSG00000117385	ENSMUSG00000028641	P3h1	ortholog_one2one	P3H1
ENSG00000167613	ENSMUSG00000055541	Lair1	ortholog_one2one	LAIR1
ENSG00000172987	ENSMUSG00000074852	Hpse2	ortholog_one2one	HPSE2
ENSG00000124678	ENSMUSG00000062859	Tcp11	ortholog_one2one	TCP11
ENSG00000213672	ENSMUSG00000032598	Nckipsd	ortholog_one2one	NCKIPSD
ENSG00000261652	ENSMUSG00000086158	Pierce2	ortholog_one2one	PIERCE2
ENSG00000086065	ENSMUSG00000028419	Chmp5	ortholog_one2one	CHMP5
ENSG00000172349	ENSMUSG00000001741	Il16	ortholog_one2one	IL16
ENSG00000115568	ENSMUSG00000026135	Zfp142	ortholog_one2one	ZNF142
ENSG00000137076	ENSMUSG00000028465	Tln1	ortholog_one2one	TLN1
ENSG00000023839	ENSMUSG00000025194	Abcc2	ortholog_one2one	ABCC2
ENSG00000188760	ENSMUSG00000051703	Tmem198	ortholog_one2one	TMEM198
ENSG00000198885	ENSMUSG00000074825	Itpripl1	ortholog_one2one	ITPRIPL1
ENSG00000001460	ENSMUSG00000028801	Stpg1	ortholog_one2one	STPG1
ENSG00000068745	ENSMUSG00000032599	Ip6k2	ortholog_one2one	IP6K2
ENSG00000169989	ENSMUSG00000047819	Tigd4	ortholog_one2one	TIGD4
ENSG00000163040	ENSMUSG00000041617	Ccdc74a	ortholog_one2many	CCDC74A
ENSG00000104213	ENSMUSG00000031595	Pdgfrl	ortholog_one2one	PDGFRL
ENSG00000145248	ENSMUSG00000029219	Slc10a4	ortholog_one2many	SLC10A4
ENSG00000145248	ENSMUSG00000060204	Slc10a4-ps	ortholog_one2many	SLC10A4
ENSG00000182223	ENSMUSG00000063935	Zar1	ortholog_one2one	ZAR1
ENSG00000075539	ENSMUSG00000070733	Fryl	ortholog_one2one	FRYL
ENSG00000198363	ENSMUSG00000028207	Asph	ortholog_one2one	ASPH
ENSG00000107554	ENSMUSG00000025195	Dnmbp	ortholog_one2one	DNMBP
ENSG00000167614	ENSMUSG00000030428	Ttyh1	ortholog_one2one	TTYH1
ENSG00000176894	ENSMUSG00000029499	Pxmp2	ortholog_one2one	PXMP2
ENSG00000001461	ENSMUSG00000028803	Nipal3	ortholog_one2one	NIPAL3
ENSG00000198752	ENSMUSG00000021279	Cdc42bpb	ortholog_one2one	CDC42BPB
ENSG00000112787	ENSMUSG00000043323	Fbrsl1	ortholog_one2one	FBRSL1
ENSG00000204634	ENSMUSG00000003134	Tbc1d8	ortholog_one2one	TBC1D8
ENSG00000120054	ENSMUSG00000025196	Cpn1	ortholog_one2one	CPN1
ENSG00000136811	ENSMUSG00000026790	Odf2	ortholog_one2one	ODF2
ENSG00000107566	ENSMUSG00000025198	Erlin1	ortholog_one2one	ERLIN1
ENSG00000117602	ENSMUSG00000059713	Rcan3	ortholog_one2one	RCAN3
ENSG00000163013	ENSMUSG00000047013	Fbxo41	ortholog_one2one	FBXO41
ENSG00000176532	ENSMUSG00000045725	Prr15	ortholog_one2one	PRR15
ENSG00000275183	ENSMUSG00000043432	Leng9	ortholog_one2one	LENG9
ENSG00000167617	ENSMUSG00000063838	Cdc42ep5	ortholog_one2one	CDC42EP5
ENSG00000164532	ENSMUSG00000031965	Tbx20	ortholog_one2one	TBX20
ENSG00000278129	ENSMUSG00000060397	Zfp128	ortholog_one2one	ZNF8
ENSG00000213341	ENSMUSG00000025199	Chuk	ortholog_one2one	CHUK
ENSG00000263001	ENSMUSG00000060261	Gtf2i	ortholog_one2one	GTF2I
ENSG00000154518	ENSMUSG00000018770	Atp5mc3	ortholog_one2one	ATP5MC3
ENSG00000166598	ENSMUSG00000020048	Hsp90b1	ortholog_one2one	HSP90B1
ENSG00000184454	ENSMUSG00000043924	Ncmap	ortholog_one2one	NCMAP
ENSG00000232653	ENSMUSG00000002546	Golga2	ortholog_one2many	GOLGA8N
ENSG00000116539	ENSMUSG00000028053	Ash1l	ortholog_one2one	ASH1L
ENSG00000129003	ENSMUSG00000035284	Vps13c	ortholog_one2one	VPS13C
ENSG00000095485	ENSMUSG00000025200	Cwf19l1	ortholog_one2one	CWF19L1
ENSG00000198624	ENSMUSG00000049588	Ccdc69	ortholog_one2one	CCDC69
ENSG00000212464	ENSMUSG00000077391	Gm24336	ortholog_one2one	SNORA12
ENSG00000207362	ENSMUSG00002074989	Gm55761	ortholog_one2many	RNU6-422P
ENSG00000196743	ENSMUSG00000000594	Gm2a	ortholog_one2one	GM2A
ENSG00000196072	ENSMUSG00000057506	Bloc1s2	ortholog_one2one	BLOC1S2
ENSG00000186334	ENSMUSG00000049491	Slc36a3	ortholog_one2one	SLC36A3
ENSG00000241652	ENSMUSG00000092702	Gm24514	ortholog_one2one	RN7SL253P
ENSG00000109586	ENSMUSG00000031608	Galnt7	ortholog_one2one	GALNT7
ENSG00000131398	ENSMUSG00000062785	Kcnc3	ortholog_one2one	KCNC3
ENSG00000131737	ENSMUSG00000043485	Krt34	ortholog_one2one	KRT34
ENSG00000107593	ENSMUSG00000037578	Pkd2l1	ortholog_one2one	PKD2L1
ENSG00000186335	ENSMUSG00000020264	Slc36a2	ortholog_one2one	SLC36A2
ENSG00000131408	ENSMUSG00000060601	Nr1h2	ortholog_one2one	NR1H2
ENSG00000123992	ENSMUSG00000026209	Dnpep	ortholog_one2one	DNPEP
ENSG00000096092	ENSMUSG00000025933	Tmem14a	ortholog_one2one	TMEM14A
ENSG00000196923	ENSMUSG00000021493	Pdlim7	ortholog_one2one	PDLIM7
ENSG00000175866	ENSMUSG00000025372	Baiap2	ortholog_one2one	BAIAP2
ENSG00000197442	ENSMUSG00000071369	Map3k5	ortholog_one2one	MAP3K5
ENSG00000099194	ENSMUSG00000050195	Scd4	ortholog_one2many	SCD
ENSG00000099194	ENSMUSG00000025203	Scd2	ortholog_one2many	SCD
ENSG00000084652	ENSMUSG00000053841	Txlna	ortholog_one2one	TXLNA
ENSG00000165655	ENSMUSG00000039081	Zfp503	ortholog_one2one	ZNF503
ENSG00000075975	ENSMUSG00000000439	Mkrn2	ortholog_one2one	MKRN2
ENSG00000023892	ENSMUSG00000002257	Def6	ortholog_one2one	DEF6
ENSG00000160051	ENSMUSG00000040795	Iqcc	ortholog_one2one	IQCC
ENSG00000172667	ENSMUSG00000027663	Zmat3	ortholog_one2one	ZMAT3
ENSG00000148655	ENSMUSG00000063458	Lrmda	ortholog_one2one	LRMDA
ENSG00000112039	ENSMUSG00000007570	Fance	ortholog_one2one	FANCE
ENSG00000183615	ENSMUSG00000050493	Fam167b	ortholog_one2one	FAM167B
ENSG00000116478	ENSMUSG00000028800	Hdac1	ortholog_one2one	HDAC1
ENSG00000139372	ENSMUSG00000034674	Tdg	ortholog_one2one	TDG
ENSG00000232810	ENSMUSG00000024401	Tnf	ortholog_one2one	TNF
ENSG00000201954	ENSMUSG00000088349	Gm22335	ortholog_one2many	RNU6-673P
ENSG00000203791	ENSMUSG00000030960	Eef1akmt2	ortholog_one2one	EEF1AKMT2
ENSG00000121879	ENSMUSG00000027665	Pik3ca	ortholog_one2one	PIK3CA
ENSG00000112333	ENSMUSG00000019803	Nr2e1	ortholog_one2one	NR2E1
ENSG00000126814	ENSMUSG00000034442	Trmt5	ortholog_one2one	TRMT5
ENSG00000165660	ENSMUSG00000030965	Abraxas2	ortholog_one2one	ABRAXAS2
ENSG00000139974	ENSMUSG00000044712	Slc38a6	ortholog_one2one	SLC38A6
ENSG00000181915	ENSMUSG00000057134	Ado	ortholog_one2one	ADO
ENSG00000107796	ENSMUSG00000035783	Acta2	ortholog_one2one	ACTA2
ENSG00000175130	ENSMUSG00000047945	Marcksl1	ortholog_one2one	MARCKSL1
ENSG00000162526	ENSMUSG00000000411	Tssk3	ortholog_one2one	TSSK3
ENSG00000112335	ENSMUSG00000019804	Snx3	ortholog_one2one	SNX3
ENSG00000113456	ENSMUSG00000022248	Rad1	ortholog_one2one	RAD1
ENSG00000269404	ENSMUSG00000008193	Spib	ortholog_one2one	SPIB
ENSG00000168679	ENSMUSG00000027896	Slc16a4	ortholog_one2one	SLC16A4
ENSG00000188906	ENSMUSG00000036273	Lrrk2	ortholog_one2one	LRRK2
ENSG00000206974	ENSMUSG00002074907	Gm55918	ortholog_one2one	RNU6-1144P
ENSG00000081087	ENSMUSG00000038280	Ostm1	ortholog_one2one	OSTM1
ENSG00000107779	ENSMUSG00000021796	Bmpr1a	ortholog_one2one	BMPR1A
ENSG00000113460	ENSMUSG00000022247	Brix1	ortholog_one2one	BRIX1
ENSG00000086967	ENSMUSG00000038670	Mybpc2	ortholog_one2one	MYBPC2
ENSG00000165688	ENSMUSG00000026926	Pmpca	ortholog_one2one	PMPCA
ENSG00000168807	ENSMUSG00000041308	Sntb2	ortholog_one2one	SNTB2
ENSG00000244731	ENSMUSG00000073418	C4b	ortholog_one2many	C4A
ENSG00000241553	ENSMUSG00000079426	Arpc4	ortholog_one2one	ARPC4
ENSG00000176953	ENSMUSG00000030722	Nfatc2ip	ortholog_one2one	NFATC2IP
ENSG00000153044	ENSMUSG00000045273	Cenph	ortholog_one2one	CENPH
ENSG00000171206	ENSMUSG00000025034	Trim8	ortholog_one2one	TRIM8
ENSG00000142530	ENSMUSG00000051113	Garin5a	ortholog_one2one	GARIN5A
ENSG00000072041	ENSMUSG00000019894	Slc6a15	ortholog_one2one	SLC6A15
ENSG00000134056	ENSMUSG00000061474	Mrps36	ortholog_one2one	MRPS36
ENSG00000134248	ENSMUSG00000087260	Lamtor5	ortholog_one2one	LAMTOR5
ENSG00000161671	ENSMUSG00000008140	Emc10	ortholog_one2one	EMC10
ENSG00000176928	ENSMUSG00000091387	Gcnt4	ortholog_one2one	GCNT4
ENSG00000145700	ENSMUSG00000109561	Ankrd31	ortholog_one2one	ANKRD31
ENSG00000163964	ENSMUSG00000023791	Pigx	ortholog_one2one	PIGX
ENSG00000198492	ENSMUSG00000040025	Ythdf2	ortholog_one2one	YTHDF2
ENSG00000163328	ENSMUSG00000041762	Gpr155	ortholog_one2one	GPR155
ENSG00000166710	ENSMUSG00000060802	B2m	ortholog_one2one	B2M
ENSG00000182107	ENSMUSG00000034435	Tmem30b	ortholog_one2one	TMEM30B
ENSG00000152359	ENSMUSG00000021671	Poc5	ortholog_one2one	POC5
ENSG00000140945	ENSMUSG00000031841	Cdh13	ortholog_one2one	CDH13
ENSG00000138175	ENSMUSG00000025035	Arl3	ortholog_one2one	ARL3
ENSG00000151327	ENSMUSG00000095595	Fam177a	ortholog_one2many	FAM177A1
ENSG00000151327	ENSMUSG00000094103	Fam177a2	ortholog_one2many	FAM177A1
ENSG00000199756	ENSMUSG00000084644	Gm24379	ortholog_one2many	Y_RNA
ENSG00000156398	ENSMUSG00000025036	Sfxn2	ortholog_one2one	SFXN2
ENSG00000253304	ENSMUSG00000070720	Tmem200b	ortholog_one2one	TMEM200B
ENSG00000197763	ENSMUSG00000000811	Txnrd3	ortholog_one2one	TXNRD3
ENSG00000116353	ENSMUSG00000028910	Mecr	ortholog_one2one	MECR
ENSG00000129460	ENSMUSG00000022204	Ngdn	ortholog_one2one	NGDN
ENSG00000145388	ENSMUSG00000028114	Mettl14	ortholog_one2one	METTL14
ENSG00000176406	ENSMUSG00000037386	Rims2	ortholog_one2one	RIMS2
ENSG00000153822	ENSMUSG00000051497	Kcnj16	ortholog_one2one	KCNJ16
ENSG00000109738	ENSMUSG00000028020	Glrb	ortholog_one2one	GLRB
ENSG00000121413	ENSMUSG00000070822	Zscan18	ortholog_one2one	ZSCAN18
ENSG00000107854	ENSMUSG00000024811	Tnks2	ortholog_one2one	TNKS2
ENSG00000140030	ENSMUSG00000021886	Gpr65	ortholog_one2one	GPR65
ENSG00000179097	ENSMUSG00000050783	Htr1f	ortholog_one2one	HTR1F
ENSG00000230989	ENSMUSG00000031839	Hsbp1	ortholog_one2one	HSBP1
ENSG00000114779	ENSMUSG00000042073	Abhd14b	ortholog_one2one	ABHD14B
ENSG00000172150	ENSMUSG00000070378	Or1a1	ortholog_many2many	OR1A2
ENSG00000172150	ENSMUSG00000070377	Or1a1b	ortholog_many2many	OR1A2
ENSG00000103550	ENSMUSG00000030980	Knop1	ortholog_one2one	KNOP1
ENSG00000136630	ENSMUSG00000039377	Hlx	ortholog_one2one	HLX
ENSG00000103540	ENSMUSG00000033904	Ccp110	ortholog_one2one	CCP110
ENSG00000207333	ENSMUSG00000088227	Gm22597	ortholog_one2many	RNU6-680P
ENSG00000197223	ENSMUSG00000000581	C1d	ortholog_one2one	C1D
ENSG00000170703	ENSMUSG00000038756	Ttll6	ortholog_one2one	TTLL6
ENSG00000138735	ENSMUSG00000053965	Pde5a	ortholog_one2one	PDE5A
ENSG00000116141	ENSMUSG00000026620	Mark1	ortholog_one2one	MARK1
ENSG00000239732	ENSMUSG00000045322	Tlr9	ortholog_one2one	TLR9
ENSG00000122012	ENSMUSG00000051111	Sv2c	ortholog_one2one	SV2C
ENSG00000181894	ENSMUSG00000057894	Zfp329	ortholog_one2one	ZNF329
ENSG00000163918	ENSMUSG00000022881	Rfc4	ortholog_one2one	RFC4
ENSG00000174721	ENSMUSG00000047632	Fgfbp3	ortholog_one2one	FGFBP3
ENSG00000177191	ENSMUSG00000059479	B3gnt8	ortholog_one2one	B3GNT8
ENSG00000151553	ENSMUSG00000033478	Fhip2a	ortholog_one2one	FHIP2A
ENSG00000130255	ENSMUSG00000057863	Rpl36	ortholog_one2one	RPL36
ENSG00000171033	ENSMUSG00000027499	Pkia	ortholog_one2one	PKIA
ENSG00000231925	ENSMUSG00000024308	Tapbp	ortholog_one2one	TAPBP
ENSG00000132388	ENSMUSG00000020794	Ube2g1	ortholog_one2one	UBE2G1
ENSG00000104427	ENSMUSG00000043542	Zc2hc1a	ortholog_one2one	ZC2HC1A
ENSG00000099139	ENSMUSG00000024713	Pcsk5	ortholog_one2one	PCSK5
ENSG00000145703	ENSMUSG00000021676	Iqgap2	ortholog_one2one	IQGAP2
ENSG00000180044	ENSMUSG00000046999	1110032F04Rik	ortholog_one2one	C3orf80
ENSG00000139304	ENSMUSG00000035916	Ptprq	ortholog_one2one	PTPRQ
ENSG00000232382	ENSMUSG00000071510	Or5k1b	ortholog_many2many	OR5K1
ENSG00000232382	ENSMUSG00000049362	Or5k1	ortholog_many2many	OR5K1
ENSG00000144681	ENSMUSG00000032502	Stac	ortholog_one2one	STAC
ENSG00000174917	ENSMUSG00000049760	Micos13	ortholog_one2one	MICOS13
ENSG00000160932	ENSMUSG00000022587	Ly6e	ortholog_one2one	LY6E
ENSG00000140538	ENSMUSG00000059146	Ntrk3	ortholog_one2one	NTRK3
ENSG00000170049	ENSMUSG00000018470	Kcnab3	ortholog_one2one	KCNAB3
ENSG00000115414	ENSMUSG00000026193	Fn1	ortholog_one2one	FN1
ENSG00000167191	ENSMUSG00000008734	Gprc5b	ortholog_one2one	GPRC5B
ENSG00000100433	ENSMUSG00000033854	Kcnk10	ortholog_one2one	KCNK10
ENSG00000183011	ENSMUSG00000059278	Naa38	ortholog_one2one	NAA38
ENSG00000165899	ENSMUSG00000091455	Otogl	ortholog_one2one	OTOGL
ENSG00000162817	ENSMUSG00000039349	C130074G19Rik	ortholog_one2one	C1orf115
ENSG00000135002	ENSMUSG00000024712	Rfk	ortholog_one2one	RFK
ENSG00000117593	ENSMUSG00000026709	Dars2	ortholog_one2one	DARS2
ENSG00000174628	ENSMUSG00000073856	Iqck	ortholog_one2one	IQCK
ENSG00000198398	ENSMUSG00000091972	Tmem207	ortholog_one2one	TMEM207
ENSG00000196275	ENSMUSG00000015942	Gtf2ird2	ortholog_one2many	GTF2IRD2
ENSG00000231213	ENSMUSG00000095654	Plscr5	ortholog_one2one	PLSCR5
ENSG00000176956	ENSMUSG00000022577	Ly6h	ortholog_one2one	LY6H
ENSG00000108395	ENSMUSG00000018548	Trim37	ortholog_one2one	TRIM37
ENSG00000214367	ENSMUSG00000079555	Haus3	ortholog_one2one	HAUS3
ENSG00000205274	ENSMUSG00000076476	Trbv20	ortholog_one2many	TRBV20OR9-2
ENSG00000083067	ENSMUSG00000052387	Trpm3	ortholog_one2one	TRPM3
ENSG00000108018	ENSMUSG00000043531	Sorcs1	ortholog_one2one	SORCS1
ENSG00000144852	ENSMUSG00000022809	Nr1i2	ortholog_one2one	NR1I2
ENSG00000089127	ENSMUSG00000053765	Oas1f	ortholog_one2many	OAS1
ENSG00000089127	ENSMUSG00000001168	Oas1h	ortholog_one2many	OAS1
ENSG00000089127	ENSMUSG00000066861	Oas1g	ortholog_one2many	OAS1
ENSG00000089127	ENSMUSG00000029605	Oas1b	ortholog_one2many	OAS1
ENSG00000089127	ENSMUSG00000001166	Oas1c	ortholog_one2many	OAS1
ENSG00000089127	ENSMUSG00000032623	Oas1d	ortholog_one2many	OAS1
ENSG00000089127	ENSMUSG00000066867	Oas1e	ortholog_one2many	OAS1
ENSG00000089127	ENSMUSG00000052776	Oas1a	ortholog_one2many	OAS1
ENSG00000181652	ENSMUSG00000038295	Atg9b	ortholog_one2one	ATG9B
ENSG00000277494	ENSMUSG00000022579	Gpihbp1	ortholog_one2one	GPIHBP1
ENSG00000102981	ENSMUSG00000005699	Pard6a	ortholog_one2one	PARD6A
ENSG00000178163	ENSMUSG00000046572	Zfp518b	ortholog_one2one	ZNF518B
ENSG00000181638	ENSMUSG00000047003	Zfp41	ortholog_one2one	ZFP41
ENSG00000124074	ENSMUSG00000013155	Enkd1	ortholog_one2one	ENKD1
ENSG00000109265	ENSMUSG00000036377	Cracd	ortholog_one2one	CRACD
ENSG00000066468	ENSMUSG00000030849	Fgfr2	ortholog_one2one	FGFR2
ENSG00000164900	ENSMUSG00000067724	Gbx1	ortholog_one2one	GBX1
ENSG00000248767	ENSMUSG00000094504	Foxl3	ortholog_one2one	FOXL3
ENSG00000135870	ENSMUSG00000040423	Rc3h1	ortholog_one2one	RC3H1
ENSG00000127922	ENSMUSG00000042541	Sem1	ortholog_one2one	SEM1
ENSG00000159761	ENSMUSG00000013158	4933405L10Rik	ortholog_one2one	C16orf86
ENSG00000056972	ENSMUSG00000019842	Traf3ip2	ortholog_one2one	TRAF3IP2
ENSG00000199082	ENSMUSG00000065436	Mir342	ortholog_one2one	MIR342
ENSG00000141098	ENSMUSG00000013150	Gfod2	ortholog_one2one	GFOD2
ENSG00000197119	ENSMUSG00000021265	Slc25a29	ortholog_one2one	SLC25A29
ENSG00000113889	ENSMUSG00000022875	Kng1	ortholog_one2many	KNG1
ENSG00000113889	ENSMUSG00000060459	Kng2	ortholog_one2many	KNG1
ENSG00000140265	ENSMUSG00000050619	Zscan29	ortholog_one2one	ZSCAN29
ENSG00000147526	ENSMUSG00000065954	Tacc1	ortholog_one2one	TACC1
ENSG00000174780	ENSMUSG00000036323	Srp72	ortholog_one2one	SRP72
ENSG00000153982	ENSMUSG00000061666	Gdpd1	ortholog_one2one	GDPD1
ENSG00000197852	ENSMUSG00000048458	Inka2	ortholog_one2one	INKA2
ENSG00000010319	ENSMUSG00000021904	Sema3g	ortholog_one2one	SEMA3G
ENSG00000137822	ENSMUSG00000027263	Tubgcp4	ortholog_one2one	TUBGCP4
ENSG00000179583	ENSMUSG00000022504	Ciita	ortholog_one2one	CIITA
ENSG00000114854	ENSMUSG00000091898	Tnnc1	ortholog_one2one	TNNC1
ENSG00000198984	ENSMUSG00000065429	Mir345	ortholog_one2one	MIR345
ENSG00000173852	ENSMUSG00000043067	Dpy19l1	ortholog_one2one	DPY19L1
ENSG00000140107	ENSMUSG00000048856	Slc25a47	ortholog_one2one	SLC25A47
ENSG00000276600	ENSMUSG00000052688	Rab7b	ortholog_one2one	RAB7B
ENSG00000010322	ENSMUSG00000021910	Nisch	ortholog_one2one	NISCH
ENSG00000175155	ENSMUSG00000018427	Ypel2	ortholog_one2one	YPEL2
ENSG00000140105	ENSMUSG00000021266	Wars1	ortholog_one2one	WARS1
ENSG00000215845	ENSMUSG00000103711	Tstd1	ortholog_one2one	TSTD1
ENSG00000161955	ENSMUSG00000089669	Tnfsf13	ortholog_one2one	TNFSF13
ENSG00000105989	ENSMUSG00000010797	Wnt2	ortholog_one2one	WNT2
ENSG00000252697	ENSMUSG00002076444	Gm54353	ortholog_one2one	RN7SKP209
ENSG00000135346	ENSMUSG00000028298	Cga	ortholog_one2one	CGA
ENSG00000158773	ENSMUSG00000026641	Usf1	ortholog_one2one	USF1
ENSG00000111331	ENSMUSG00000032661	Oas3	ortholog_one2one	OAS3
ENSG00000171643	ENSMUSG00000021679	S100z	ortholog_one2one	S100Z
ENSG00000154438	ENSMUSG00000010796	Asz1	ortholog_one2one	ASZ1
ENSG00000207604	ENSMUSG00000065559	Mir206	ortholog_one2one	MIR206
ENSG00000199080	ENSMUSG00000065480	Mir133b	ortholog_one2one	MIR133B
ENSG00000112115	ENSMUSG00000025929	Il17a	ortholog_one2one	IL17A
ENSG00000067369	ENSMUSG00000043909	Trp53bp1	ortholog_one2one	TP53BP1
ENSG00000145708	ENSMUSG00000021680	Crhbp	ortholog_one2one	CRHBP
ENSG00000112118	ENSMUSG00000041859	Mcm3	ortholog_one2one	MCM3
ENSG00000114841	ENSMUSG00000019027	Dnah1	ortholog_one2one	DNAH1
ENSG00000164252	ENSMUSG00000021681	Aggf1	ortholog_one2one	AGGF1
ENSG00000138668	ENSMUSG00000000568	Hnrnpd	ortholog_one2one	HNRNPD
ENSG00000077063	ENSMUSG00000000416	Cttnbp2	ortholog_one2one	CTTNBP2
ENSG00000170412	ENSMUSG00000051043	Gprc5c	ortholog_one2one	GPRC5C
ENSG00000132846	ENSMUSG00000041995	Zbed3	ortholog_one2one	ZBED3
ENSG00000186517	ENSMUSG00000048865	Arhgap30	ortholog_one2one	ARHGAP30
ENSG00000112116	ENSMUSG00000041872	Il17f	ortholog_one2one	IL17F
ENSG00000238961	ENSMUSG00000088108	Snora47	ortholog_one2one	SNORA47
ENSG00000196365	ENSMUSG00000041168	Lonp1	ortholog_one2one	LONP1
ENSG00000196126	ENSMUSG00000067341	H2-Eb2	ortholog_one2many	HLA-DRB1
ENSG00000185127	ENSMUSG00000050088	1600012H06Rik	ortholog_one2one	C6orf120
ENSG00000203733	ENSMUSG00000019867	Gje1	ortholog_one2one	GJE1
ENSG00000228727	ENSMUSG00000036185	Sapcd1	ortholog_one2one	SAPCD1
ENSG00000204599	ENSMUSG00000045409	Trim39	ortholog_one2one	TRIM39
ENSG00000167851	ENSMUSG00000034652	Cd300a	ortholog_many2many	CD300A
ENSG00000111335	ENSMUSG00000032690	Oas2	ortholog_one2one	OAS2
ENSG00000143217	ENSMUSG00000006411	Nectin4	ortholog_one2one	NECTIN4
ENSG00000076201	ENSMUSG00000036057	Ptpn23	ortholog_one2one	PTPN23
ENSG00000240053	ENSMUSG00000043807	Ly6g5b	ortholog_one2one	LY6G5B
ENSG00000162755	ENSMUSG00000045259	Klhdc9	ortholog_one2one	KLHDC9
ENSG00000146385	ENSMUSG00000100186	Taar8b	ortholog_one2many	TAAR8
ENSG00000146385	ENSMUSG00000096442	Taar8a	ortholog_one2many	TAAR8
ENSG00000146385	ENSMUSG00000100004	Taar8c	ortholog_one2many	TAAR8
ENSG00000237110	ENSMUSG00000037424	Taar9	ortholog_one2one	TAAR9
ENSG00000033100	ENSMUSG00000038181	Chpf2	ortholog_one2one	CHPF2
ENSG00000204371	ENSMUSG00000013787	Ehmt2	ortholog_one2one	EHMT2
ENSG00000143256	ENSMUSG00000006412	Pfdn2	ortholog_one2one	PFDN2
ENSG00000113231	ENSMUSG00000021684	Pde8b	ortholog_one2one	PDE8B
ENSG00000039523	ENSMUSG00000038604	Ripor1	ortholog_one2one	RIPOR1
ENSG00000178789	ENSMUSG00000063193	Cd300lb	ortholog_one2one	CD300LB
ENSG00000157895	ENSMUSG00000029559	2210016L21Rik	ortholog_one2one	C12orf43
