Gene stable ID	UniProtKB/Swiss-Prot ID	Gene name
ENSMUSG00000008976	Q00422	Gabpa
ENSMUSG00000025579	P70699	Gaa
ENSMUSG00000096010	P62806	H4c16
ENSMUSG00000091537	Q8K003	Tma7
ENSMUSG00000025579		Gaa
ENSMUSG00000062510		Nsl1
ENSMUSG00000015721	Q9R1M5	Nlrp5
ENSMUSG00000029245	Q60629	Epha5
ENSMUSG00000025645	Q3URS9	Ccdc51
ENSMUSG00000048581	Q8BN57	E130311K13Rik
ENSMUSG00000029245		Epha5
ENSMUSG00000029919	Q9JHF7	Hpgds
ENSMUSG00000003546	Q9DBS5	Klc4
ENSMUSG00000033326	Q8BW72	Kdm4a
ENSMUSG00000060032	Q8R1M2	H2aj
ENSMUSG00000060032		H2aj
ENSMUSG00000089694	E0CYR6	Nat8f7
ENSMUSG00000017453	Q9D826	Pipox
ENSMUSG00000024731	Q99N03	Ms4a10
ENSMUSG00000033326		Kdm4a
ENSMUSG00000024731		Ms4a10
ENSMUSG00000039116	Q6F3F9	Adgrg6
ENSMUSG00000026630	Q9D275	Batf3
ENSMUSG00000039116		Adgrg6
ENSMUSG00000002767	Q9D773	Mrpl2
ENSMUSG00000067571	Q3UPL6	Ms4a15
ENSMUSG00000067571		Ms4a15
ENSMUSG00000002767		Mrpl2
ENSMUSG00000051262		Nat8f3
ENSMUSG00000091017		Garin4
ENSMUSG00000094584		Ms4a18
ENSMUSG00000078650	P35576	G6pc
ENSMUSG00000028266	P61969	Lmo4
ENSMUSG00000079495	Q9JIY8	Nat8f6
ENSMUSG00000028266		Lmo4
ENSMUSG00000026628	Q60765	Atf3
ENSMUSG00000025580	Q91VC3	Eif4a3
ENSMUSG00000079494	Q9QXS8	Nat8f5
ENSMUSG00000025580		Eif4a3
ENSMUSG00000019868	Q9CR26	Vta1
ENSMUSG00000030533		Unc45a
ENSMUSG00000034324		Tmem132c
ENSMUSG00000030004	Q9JIY7	Nat8
ENSMUSG00000024730	Q99N10	Ms4a8a
ENSMUSG00000019868		Vta1
ENSMUSG00000017485	Q64511	Top2b
ENSMUSG00000033634	Q8CHQ9	Nat8f2
ENSMUSG00000017485		Top2b
ENSMUSG00000020661	O88508	Dnmt3a
ENSMUSG00000027822	Q99J27	Slc33a1
ENSMUSG00000029917		Qrfprl
ENSMUSG00000019865		Nmbr
ENSMUSG00000097239		Gm27029
ENSMUSG00000024729		Ms4a20
ENSMUSG00000027238		Frmd5
ENSMUSG00000029253	P49452	Cenpc1
ENSMUSG00000040151	Q8R3H7	Hs2st1
ENSMUSG00000040151		Hs2st1
ENSMUSG00000019865	O54799	Nmbr
ENSMUSG00000075528	Q3THG9	Aarsd1
ENSMUSG00000024728		Ms4a19
ENSMUSG00000068299		Nat8f4
ENSMUSG00000019867	Q9CX92	Gje1
ENSMUSG00000027238	Q6P5H6	Frmd5
ENSMUSG00000030533	Q99KD5	Unc45a
ENSMUSG00000057103	Q9JIZ0	Nat8f1
ENSMUSG00000057103		Nat8f1
ENSMUSG00000021785	Q9JI78	Ngly1
ENSMUSG00000020660	P01193	Pomc
ENSMUSG00000090715		Vmn1r167
ENSMUSG00000033295	A2A8L5	Ptprf
ENSMUSG00000021785		Ngly1
ENSMUSG00000002028	P55200	Kmt2a
ENSMUSG00000033295		Ptprf
ENSMUSG00000002028		Kmt2a
ENSMUSG00000020660		Pomc
ENSMUSG00000026024	Q920R0	Als2
ENSMUSG00000057240	Q5FWC3	Ms4a13
ENSMUSG00000026024		Als2
ENSMUSG00000101031		Ms4a12
ENSMUSG00000097487		Ptges3l
ENSMUSG00000028047	Q05895	Thbs3
ENSMUSG00000097487	Q9D9A7	Ptges3l
ENSMUSG00000021786	Q9D404	Oxsm
ENSMUSG00000031060	Q99KG3	Rbm10
ENSMUSG00000028047		Thbs3
ENSMUSG00000024673	P19437	Ms4a1
ENSMUSG00000035007	Q0VDN7	Rundc1
ENSMUSG00000035429	E9Q0N2	Ptprh
ENSMUSG00000039910	O35740	Cited2
ENSMUSG00000038545	Q8VE73	Cul7
ENSMUSG00000039910		Cited2
ENSMUSG00000045201	Q8VCH9	Lrrc3b
ENSMUSG00000054523		Ms4a5
ENSMUSG00000026694	Q91YR5	Mettl13
ENSMUSG00000059939		9430015G10Rik
ENSMUSG00000037072		Selenof
ENSMUSG00000026694		Mettl13
ENSMUSG00000037286		Stag1
ENSMUSG00000099398		Ms4a14
ENSMUSG00000038545		Cul7
ENSMUSG00000030216	Q923D5	Wbp11
ENSMUSG00000030216		Wbp11
ENSMUSG00000110404		Rnf223
ENSMUSG00000037499	Q9CQ45	Nenf
ENSMUSG00000047515		BC049715
ENSMUSG00000047515	Q810N5	BC049715
ENSMUSG00000042784		Muc1
ENSMUSG00000039891	Q8VBT1	Txlnb
ENSMUSG00000001424		Snd1
ENSMUSG00000020658	Q6ZQ18	Efr3b
ENSMUSG00000026627	Q9D771	Pacc1
ENSMUSG00000020658		Efr3b
ENSMUSG00000039879		Heca
ENSMUSG00000024672		Ms4a7
ENSMUSG00000078453		Abracl
ENSMUSG00000000632	Q7TSK2	Sez6
ENSMUSG00000039934		Gsap
ENSMUSG00000027108	Q9CZ30	Ola1
ENSMUSG00000027108		Ola1
ENSMUSG00000042567		Nek10
ENSMUSG00000036550		Cnot1
ENSMUSG00000000632		Sez6
ENSMUSG00000026023		Cdk15
ENSMUSG00000042567	Q3UGM2	Nek10
ENSMUSG00000026023	Q3V3A1	Cdk15
ENSMUSG00000027823	Q3THK7	Gmps
ENSMUSG00000004864	Q9Z1B7	Mapk13
ENSMUSG00000063316	P61358	Rpl27
ENSMUSG00000001924	Q02053	Uba1
ENSMUSG00000028565		Nfia
ENSMUSG00000063316		Rpl27
ENSMUSG00000027824		Vmn2r1
ENSMUSG00000004864		Mapk13
ENSMUSG00000026626	Q6PD03	Ppp2r5a
ENSMUSG00000001424	Q78PY7	Snd1
ENSMUSG00000010358	Q9D8C4	Ifi35
ENSMUSG00000026626		Ppp2r5a
ENSMUSG00000010358		Ifi35
ENSMUSG00000038085	Q9D5U8	Cnbd2
ENSMUSG00000041075	Q61090	Fzd7
ENSMUSG00000036550	Q6ZQ08	Cnot1
ENSMUSG00000038085		Cnbd2
ENSMUSG00000061104		Sap18b
ENSMUSG00000023971		Rrp36
ENSMUSG00000068859	Q64HY3	Sp9
ENSMUSG00000047361		Gm973
ENSMUSG00000044162		Tnip3
ENSMUSG00000034993	Q62465	Vat1
ENSMUSG00000039934	Q3TCV3	Gsap
ENSMUSG00000025025		Mxi1
ENSMUSG00000043298	Q8BQM7	Smco3
ENSMUSG00000049939		Lrrc4
ENSMUSG00000049939	Q99PH1	Lrrc4
ENSMUSG00000001313	Q9QYM5	Rnd2
ENSMUSG00000031065	Q04735	Cdk16
ENSMUSG00000026021	P63166	Sumo1
ENSMUSG00000026021		Sumo1
ENSMUSG00000049001	Q8C119	Ndnf
ENSMUSG00000021557	Q641K1	Agtpbp1
ENSMUSG00000025025	P50540	Mxi1
ENSMUSG00000036534	Q8BWH0	Slc38a7
ENSMUSG00000063576		Klhdc3
ENSMUSG00000036534		Slc38a7
ENSMUSG00000041777	Q9DA19	Cir1
ENSMUSG00000030217	Q9CRA0	Art4
ENSMUSG00000021557		Agtpbp1
ENSMUSG00000019854		Reps1
ENSMUSG00000029254	Q9JM90	Stap1
ENSMUSG00000059201	P41160	Lep
ENSMUSG00000059201		Lep
ENSMUSG00000025024		Smndc1
ENSMUSG00000002768		Mea1
ENSMUSG00000029254		Stap1
ENSMUSG00000031672	P05202	Got2
ENSMUSG00000025024	Q8BGT7	Smndc1
ENSMUSG00000002768	Q64327	Mea1
ENSMUSG00000030218	P19788	Mgp
ENSMUSG00000019854	O54916	Reps1
ENSMUSG00000037286	Q9D3E6	Stag1
ENSMUSG00000008226	Q3TMH2	Scrn3
ENSMUSG00000022892	P12023	App
ENSMUSG00000022892		App
ENSMUSG00000030219	Q9D8U3	Erp27
ENSMUSG00000008226		Scrn3
ENSMUSG00000037791	Q5SPL2	Phf12
ENSMUSG00000029416	Q91W98	Slc15a4
ENSMUSG00000029416		Slc15a4
ENSMUSG00000028565	Q02780	Nfia
ENSMUSG00000045576	Q8K4P7	St7l
ENSMUSG00000031066	Q99K46	Usp11
ENSMUSG00000037791		Phf12
ENSMUSG00000055116	Q9WTL8	Bmal1
ENSMUSG00000071392		Ect2l
ENSMUSG00000024899		Papss2
ENSMUSG00000055116		Bmal1
ENSMUSG00000021555		Naa35
ENSMUSG00000045576		St7l
ENSMUSG00000074291		Vmn1r168
ENSMUSG00000024899	O88428	Papss2
ENSMUSG00000026696		Vamp4
ENSMUSG00000059409		Ppp2r5d
ENSMUSG00000094602		Vmn1r169
ENSMUSG00000026696	O70480	Vamp4
ENSMUSG00000043897		Vmn2r2
ENSMUSG00000094187		Vmn1r170
ENSMUSG00000064280		Ccdc146
ENSMUSG00000045282	Q497J1	Tmem86b
ENSMUSG00000091572		Vmn2r3
ENSMUSG00000045282		Tmem86b
ENSMUSG00000039899	P12804	Fgl2
ENSMUSG00000059554		Ccdc28a
ENSMUSG00000022809	O54915	Nr1i2
ENSMUSG00000026697	O70624	Myoc
ENSMUSG00000037315		Jade3
ENSMUSG00000091060		Myocos
ENSMUSG00000037315	Q6IE82	Jade3
ENSMUSG00000047221	Q7TPD2	Fam185a
ENSMUSG00000121514		
ENSMUSG00000030532	Q9D114	Hddc3
ENSMUSG00000030532		Hddc3
ENSMUSG00000091060	Q3UWS6	Myocos
ENSMUSG00000121515		
ENSMUSG00000121519		
ENSMUSG00000121520		
ENSMUSG00000121521		
ENSMUSG00000121523		
ENSMUSG00000037683	A2AU72	Armc3
ENSMUSG00000121524		
ENSMUSG00000121525		
ENSMUSG00000121526		
ENSMUSG00000037683		Armc3
ENSMUSG00000121527		
ENSMUSG00000121528		
ENSMUSG00000121529		
ENSMUSG00000031130	O54798	Brs3
ENSMUSG00000062483		Vmn1r171
ENSMUSG00000022805	Q8BRC6	Cfap91
ENSMUSG00000017146	P48754	Brca1
ENSMUSG00000017146		Brca1
ENSMUSG00000039835		Nhsl1
ENSMUSG00000046516	P56394	Cox17
ENSMUSG00000035523		Vmn1r172
ENSMUSG00000053646	Q8CJH3	Plxnb1
ENSMUSG00000046516		Cox17
ENSMUSG00000053646		Plxnb1
ENSMUSG00000089917		Uckl1
ENSMUSG00000064057	Q920D7	Scgb3a1
ENSMUSG00000049971	A4FUP9	Glt1d1
ENSMUSG00000064057		Scgb3a1
ENSMUSG00000039835	Q8CAF4	Nhsl1
ENSMUSG00000022803		Popdc2
ENSMUSG00000022803	Q9ES82	Popdc2
ENSMUSG00000030254	Q9QXK2	Rad18
ENSMUSG00000042766		Trim46
ENSMUSG00000030254		Rad18
ENSMUSG00000037474		Dtl
ENSMUSG00000038187		Btbd10
ENSMUSG00000021555	Q6PHQ8	Naa35
ENSMUSG00000019853	Q9WU63	Hebp2
ENSMUSG00000067873	Q8BGC0	Htatsf1
ENSMUSG00000034310		Tmem132d
ENSMUSG00000019853		Hebp2
ENSMUSG00000038187	Q80X66	Btbd10
ENSMUSG00000002847	Q8VI78	Pla1a
ENSMUSG00000042766	Q7TNM2	Trim46
ENSMUSG00000115021		Vmn1r173
ENSMUSG00000002844	P54923	Adprh
ENSMUSG00000020362	Q8K3P5	Cnot6
ENSMUSG00000059077		Pth
ENSMUSG00000063430	D4PHA7	Wscd2
ENSMUSG00000047237		Fbxw21
ENSMUSG00000063952	B2KF05	Brpf3
ENSMUSG00000033253	A2A9C3	Szt2
ENSMUSG00000063952		Brpf3
ENSMUSG00000013662	Q9D5T0	Atad1
ENSMUSG00000013662		Atad1
ENSMUSG00000033253		Szt2
ENSMUSG00000089917	Q91YL3	Uckl1
ENSMUSG00000037474	Q3TLR7	Dtl
ENSMUSG00000070366	Q0VBU9	Plpp4
ENSMUSG00000042747	Q5RL79	Krtcap2
ENSMUSG00000075122	Q00609	Cd80
ENSMUSG00000070366		Plpp4
ENSMUSG00000030220	Q61599	Arhgdib
ENSMUSG00000042747		Krtcap2
ENSMUSG00000090411		Vmn1r174
ENSMUSG00000048174	Q9D5K1	Tmem81
ENSMUSG00000030220		Arhgdib
ENSMUSG00000042737	Q9D1Q4	Dpm3
ENSMUSG00000095632		Vmn1r175
ENSMUSG00000020363	Q9Z2Z9	Gfpt2
ENSMUSG00000031131	Q99NC0	Vgll1
ENSMUSG00000002846	Q8BUY5	Timmdc1
ENSMUSG00000031131		Vgll1
ENSMUSG00000013663	O08586	Pten
ENSMUSG00000013663		Pten
ENSMUSG00000121574	C0HLV9	
ENSMUSG00000121573		
ENSMUSG00000019852	Q3UGY8	Arfgef3
ENSMUSG00000019852		Arfgef3
ENSMUSG00000031132	P27548	Cd40lg
ENSMUSG00000021556	Q91XA2	Golm1
ENSMUSG00000044624	Q8C0N0	Gm4922
ENSMUSG00000071653	Q9D937	1810009A15Rik
ENSMUSG00000023094	Q78J03	Msrb2
ENSMUSG00000034064	Q8BYB9	Poglut1
ENSMUSG00000071653		1810009A15Rik
ENSMUSG00000019851	Q9JK95	Perp
ENSMUSG00000028563	Q99MB3	Tm2d1
ENSMUSG00000028563		Tm2d1
ENSMUSG00000049902		4921517D22Rik
ENSMUSG00000117666		Gm550
ENSMUSG00000026735	Q9QX98	Ptf1a
ENSMUSG00000032527		Pccb
ENSMUSG00000052296	Q7TSI3	Ppp6r1
ENSMUSG00000050876		Spata31d1a
ENSMUSG00000045045	Q80XU8	Lrfn4
ENSMUSG00000032527	Q99MN9	Pccb
ENSMUSG00000029913	Q9CXE0	Prdm5
ENSMUSG00000002763	Q99LC9	Pex6
ENSMUSG00000029913		Prdm5
ENSMUSG00000052296		Ppp6r1
ENSMUSG00000004366	P60041	Sst
ENSMUSG00000047531	Q80ZI2	Rtp2
ENSMUSG00000091311		Spata31d1b
ENSMUSG00000047531		Rtp2
ENSMUSG00000006392		Med8
ENSMUSG00000096859		Vmn1r176
ENSMUSG00000043986		Spata31d1d
ENSMUSG00000057513		Vmn1r177
ENSMUSG00000064330		Pde6h
ENSMUSG00000062598		Vmn1r178
ENSMUSG00000035898	Q8C7R4	Uba6
ENSMUSG00000064330	P61249	Pde6h
ENSMUSG00000051054		1700014D04Rik
ENSMUSG00000035898		Uba6
ENSMUSG00000046924		Vmn1r179
ENSMUSG00000006392	Q9D7W5	Med8
ENSMUSG00000092473		Vmn1r180
ENSMUSG00000036463		4930544G11Rik
ENSMUSG00000022508	P41183	Bcl6
ENSMUSG00000002769	Q9QXF8	Gnmt
ENSMUSG00000026020		Nop58
ENSMUSG00000049314		Fbxw13
ENSMUSG00000044792	Q9D924	Isca1
ENSMUSG00000081683	Q8BKG4	Fzd10
ENSMUSG00000044792		Isca1
ENSMUSG00000066415		Msl2
ENSMUSG00000024889		Rce1
ENSMUSG00000029255	Q01776	Gnrhr
ENSMUSG00000066415	Q69ZF8	Msl2
ENSMUSG00000029255		Gnrhr
ENSMUSG00000043286	Q3V1D5	Pnpla1
ENSMUSG00000019850	Q60769	Tnfaip3
ENSMUSG00000026020	Q6DFW4	Nop58
ENSMUSG00000063802	Q99P31	Hspbp1
ENSMUSG00000063802		Hspbp1
ENSMUSG00000019850		Tnfaip3
ENSMUSG00000024889	P57791	Rce1
ENSMUSG00000037062	Q9JK48	Sh3glb1
ENSMUSG00000097425		Vmn1r181
ENSMUSG00000037062		Sh3glb1
ENSMUSG00000061701		Fbxw20
ENSMUSG00000048905	Q8CC96	Bnip5
ENSMUSG00000048905		Bnip5
ENSMUSG00000045591	Q6PFG8	Olig3
ENSMUSG00000092456		V1rd19
ENSMUSG00000006390	Q9JLJ5	Elovl1
ENSMUSG00000006390		Elovl1
ENSMUSG00000071691	J3QMY9	Gm960
ENSMUSG00000062200		Vmn2r7
ENSMUSG00000071691		Gm960
ENSMUSG00000023973	Q9DAU1	Cnpy3
ENSMUSG00000029701	Q8CGC6	Rbm28
ENSMUSG00000023973		Cnpy3
ENSMUSG00000096370		Gm21992
ENSMUSG00000029701		Rbm28
ENSMUSG00000060227	Q6P2L7	Golm2
ENSMUSG00000031134	Q9WV02	Rbmx
ENSMUSG00000036858		Ptcra
ENSMUSG00000062619	Q9D727	2310039H08Rik
ENSMUSG00000042055		Wdr11
ENSMUSG00000006398	Q9JJ66	Cdc20
ENSMUSG00000006456	Q8C2Q3	Rbm14
ENSMUSG00000006456		Rbm14
ENSMUSG00000006398		Cdc20
ENSMUSG00000031134		Rbmx
ENSMUSG00000045378	Q8K459	Pxt1
ENSMUSG00000045378		Pxt1
ENSMUSG00000043154		Ppp2r3a
ENSMUSG00000060227		Golm2
ENSMUSG00000079654	B2RU40	Prrt4
ENSMUSG00000020009	P15261	Ifngr1
ENSMUSG00000037461		Ints7
ENSMUSG00000020009		Ifngr1
ENSMUSG00000063888	Q9D8M4	Rpl7l1
ENSMUSG00000063888		Rpl7l1
ENSMUSG00000035248		Tut7
ENSMUSG00000020594		Pum2
ENSMUSG00000048520	Q8CDU4	Fbxl13
ENSMUSG00000039760	Q80XF5	Il22ra2
ENSMUSG00000040896	Q9Z0V1	Kcnd3
ENSMUSG00000020594	Q80U58	Pum2
ENSMUSG00000079584		Tm9sf5
ENSMUSG00000026734		4921504E06Rik
ENSMUSG00000048520		Fbxl13
ENSMUSG00000030222	Q8R367	Rerg
ENSMUSG00000036357	Q80T62	Gpr101
ENSMUSG00000105589		Fbxw14
ENSMUSG00000020007	Q6PHB0	Il20ra
ENSMUSG00000020007		Il20ra
ENSMUSG00000034108		Ccs
ENSMUSG00000074881		Mageb3
ENSMUSG00000118318		Vmn1r183
ENSMUSG00000030222		Rerg
ENSMUSG00000039883	Q9CXD9	Lrrc17
ENSMUSG00000043415	Q9CUB6	Otud1
ENSMUSG00000050473	Q8BGF8	Slc35d3
ENSMUSG00000034108	Q9WU84	Ccs
ENSMUSG00000095909		Zfp997
ENSMUSG00000027953		Slc50a1
ENSMUSG00000094942		Gm3604
ENSMUSG00000067872	Q8CDL9	Ccdc87
ENSMUSG00000036568	Q8CHH5	Bicral
ENSMUSG00000029910	Q9Z1B5	Mad2l1
ENSMUSG00000113450		Zfp935
ENSMUSG00000061184	Q1JRP2	Tmprss11c
ENSMUSG00000061184		Tmprss11c
ENSMUSG00000055228		Gm49359
ENSMUSG00000036568		Bicral
ENSMUSG00000074865		Zfp934
ENSMUSG00000036430		Tbcc
ENSMUSG00000067336	O35607	Bmpr2
ENSMUSG00000022565	Q9QXS1	Plec
ENSMUSG00000062905		Vmn1r32
ENSMUSG00000027953	Q9CXK4	Slc50a1
ENSMUSG00000023088		Abcc1
ENSMUSG00000023978	P15499	Prph2
ENSMUSG00000059375		Vmn1r33
ENSMUSG00000041040	Q3U3E2	Fam117b
ENSMUSG00000041040		Fam117b
ENSMUSG00000072066		Zfp1008
ENSMUSG00000083282	Q9R013	Ctsf
ENSMUSG00000083282		Ctsf
ENSMUSG00000074863		Platr25
ENSMUSG00000053024		Cntn2
ENSMUSG00000020003	P97865	Pex7
ENSMUSG00000061259	Q8VHK8	Tmprss11d
ENSMUSG00000023088	O35379	Abcc1
ENSMUSG00000020003		Pex7
ENSMUSG00000020592	P18828	Sdc1
ENSMUSG00000098905		Zfp953
ENSMUSG00000020592		Sdc1
ENSMUSG00000004344	P21765	Gpx5
ENSMUSG00000000823		Zfp512b
ENSMUSG00000031133	Q8K4I3	Arhgef6
ENSMUSG00000031133		Arhgef6
ENSMUSG00000020583	O35701	Matn3
ENSMUSG00000022676	P97469	Snai2
ENSMUSG00000004341	Q91WR8	Gpx6
ENSMUSG00000045508		Or2b28
ENSMUSG00000038525	Q9D0L7	Armc10
ENSMUSG00000054087		Fbxw28
ENSMUSG00000006457	O88990	Actn3
ENSMUSG00000036721	Q9Z1D7	Zscan12
ENSMUSG00000038525		Armc10
ENSMUSG00000005936		Kctd20
ENSMUSG00000006463	Q6IR37	Zdhhc24
ENSMUSG00000072845	Q3UQ41	Tmprss11a
ENSMUSG00000006463		Zdhhc24
ENSMUSG00000038886	Q8BRK9	Man2a2
ENSMUSG00000038886		Man2a2
ENSMUSG00000044968	Q8BH82	Napepld
ENSMUSG00000021327		Zkscan3
ENSMUSG00000000037		Scml2
ENSMUSG00000053024	Q61330	Cntn2
ENSMUSG00000057101		Zfp180
ENSMUSG00000079451	Q8BZ10	Tmprss11g
ENSMUSG00000079451		Tmprss11g
ENSMUSG00000026623		Lpgat1
ENSMUSG00000052675	Q0VAW7	Zfp112
ENSMUSG00000027253	Q8VI56	Lrp4
ENSMUSG00000055313		Pgbd1
ENSMUSG00000054226	Q8QZZ7	Tprkb
ENSMUSG00000052675		Zfp112
ENSMUSG00000006464	Q3V3N7	Bbs1
ENSMUSG00000006464		Bbs1
ENSMUSG00000054226		Tprkb
ENSMUSG00000071369	O35099	Map3k5
ENSMUSG00000047603		Zfp235
ENSMUSG00000071369		Map3k5
ENSMUSG00000048764	Q8BHM9	Tmprss11f
ENSMUSG00000032537	Q8CBF3	Ephb1
ENSMUSG00000022228		Zscan26
ENSMUSG00000002455		Prpf6
ENSMUSG00000022228	Q5RJ54	Zscan26
ENSMUSG00000068962		Zfp114
ENSMUSG00000032537		Ephb1
ENSMUSG00000079941		Cox5b-ps
ENSMUSG00000060404		Or2w1b
ENSMUSG00000022565		Plec
ENSMUSG00000071522		Or2w1
ENSMUSG00000045474		Or2ad1
ENSMUSG00000091012		Vmn1r34
ENSMUSG00000026623	Q91YX5	Lpgat1
ENSMUSG00000070324		Fbxw22
ENSMUSG00000066643	Q8BND3	Wdr35
ENSMUSG00000000884	Q9EQ15	Gnb1l
ENSMUSG00000000884		Gnb1l
ENSMUSG00000066643		Wdr35
ENSMUSG00000074062		Fbxw16
ENSMUSG00000021326	Q62158	Trim27
ENSMUSG00000021326		Trim27
ENSMUSG00000005936	Q8CDD8	Kctd20
ENSMUSG00000074061		Fbxw19
ENSMUSG00000041936		Agrn
ENSMUSG00000062705		Tpbpb
ENSMUSG00000041936	A2ASQ1	Agrn
ENSMUSG00000009097		Tbx1
ENSMUSG00000020953	Q62507	Coch
ENSMUSG00000029423		Piwil1
ENSMUSG00000035606		Ky
ENSMUSG00000026018	Q3TY65	Ica1l
ENSMUSG00000044258	P12399	Ctla2a
ENSMUSG00000026018		Ica1l
ENSMUSG00000002455	Q91YR7	Prpf6
ENSMUSG00000116594		Gm49601
ENSMUSG00000108981		Bend2
ENSMUSG00000041378	O54942	Cldn5
ENSMUSG00000044258		Ctla2a
ENSMUSG00000063268		Parp10
ENSMUSG00000043518	Q9QVY8	Rai2
ENSMUSG00000019996		Map7
ENSMUSG00000026622	O35942	Nek2
ENSMUSG00000030257		Srgap3
ENSMUSG00000038605	Q7TST3	Samd10
ENSMUSG00000055555		Ct55
ENSMUSG00000033834		Tpbpa
ENSMUSG00000074060	L7N1X6	Fbxw15
ENSMUSG00000074060		Fbxw15
ENSMUSG00000038605		Samd10
ENSMUSG00000108976	A0A140LIA7	Gm29797
ENSMUSG00000030759	Q922J9	Far1
ENSMUSG00000060699		Vmn1r35
ENSMUSG00000030759		Far1
ENSMUSG00000029423	Q9JMB7	Piwil1
ENSMUSG00000063904	Q99KK7	Dpp3
ENSMUSG00000063904		Dpp3
ENSMUSG00000020954	Q9ERG2	Strn3
ENSMUSG00000037434	Q60738	Slc30a1
ENSMUSG00000037434		Slc30a1
ENSMUSG00000115482		Vmn1r36
ENSMUSG00000020954		Strn3
ENSMUSG00000063268	Q8CIE4	Parp10
ENSMUSG00000115467		Vmn1r37
ENSMUSG00000062275		Fbxw24
ENSMUSG00000020955		Ap4s1
ENSMUSG00000055298	Q9R014	Ctsj
ENSMUSG00000087598		Zfp111
ENSMUSG00000022564		Grina
ENSMUSG00000020955	Q9WVL1	Ap4s1
ENSMUSG00000055298		Ctsj
ENSMUSG00000094992		Fbxw25
ENSMUSG00000027699	Q07139	Ect2
ENSMUSG00000074283		Zfp109
ENSMUSG00000006389	Q08351	Mpl
ENSMUSG00000017057	O09030	Il13ra1
ENSMUSG00000024901		Peli3
ENSMUSG00000006389		Mpl
ENSMUSG00000022564	Q9ESF4	Grina
ENSMUSG00000021439		Ctsq
ENSMUSG00000030002	Q6NXK5	Dusp11
ENSMUSG00000005103	O88342	Wdr1
ENSMUSG00000030002		Dusp11
ENSMUSG00000035692	Q64339	Isg15
ENSMUSG00000027699		Ect2
ENSMUSG00000005103		Wdr1
ENSMUSG00000074059		Fbxw18
ENSMUSG00000000028	Q9Z1X9	Cdc45
ENSMUSG00000078486	Q149B8	Perm1
ENSMUSG00000036699	Q9CZA5	Zcchc12
ENSMUSG00000000028		Cdc45
ENSMUSG00000049653		Spatc1
ENSMUSG00000115170		Vmn1r38
ENSMUSG00000050761	P56400	Gp1bb
ENSMUSG00000024902	Q9CQF0	Mrpl11
ENSMUSG00000050761		Gp1bb
ENSMUSG00000024902		Mrpl11
ENSMUSG00000055679	Q9JIA9	Ctsr
ENSMUSG00000030001	O55208	Figla
ENSMUSG00000059547		Fbxw26
ENSMUSG00000093755		Vmn1r39
ENSMUSG00000071724	D6MZJ6	Smpd5
ENSMUSG00000071724		Smpd5
ENSMUSG00000021441		Cts6
ENSMUSG00000062991	Q6DR98	Nrg1
ENSMUSG00000016239	Q9D4H7	Lonrf3
ENSMUSG00000062991		Nrg1
ENSMUSG00000016239		Lonrf3
ENSMUSG00000079642		Ct47
ENSMUSG00000091556	E9Q0C6	Gm14569
ENSMUSG00000045903	Q8BGD7	Npas4
ENSMUSG00000045903		Npas4
ENSMUSG00000035247		Hectd1
ENSMUSG00000029017	Q9CXT8	Pmpcb
ENSMUSG00000057446	Q9JI81	Cts8
ENSMUSG00000056025		Clca3a1
ENSMUSG00000033191		Tie1
ENSMUSG00000029017		Pmpcb
ENSMUSG00000026019	Q9JJA4	Wdr12
ENSMUSG00000030264	P97770	Thumpd3
ENSMUSG00000030264		Thumpd3
ENSMUSG00000056025	Q9QX15	Clca3a1
ENSMUSG00000072214		Septin5
ENSMUSG00000018501		Ncor1
ENSMUSG00000072214	Q9Z2Q6	Septin5
ENSMUSG00000026019		Wdr12
ENSMUSG00000035861	Q14C59	Tmprss11b
ENSMUSG00000033191	Q06806	Tie1
ENSMUSG00000038415	O70220	Foxq1
ENSMUSG00000046572		Zfp518b
ENSMUSG00000027954	P52793	Efna1
ENSMUSG00000032534	Q3UPP8	Cep63
ENSMUSG00000027954		Efna1
ENSMUSG00000028536	Q9CQM1	2610528J11Rik
ENSMUSG00000038402	O54743	Foxf2
ENSMUSG00000032534		Cep63
ENSMUSG00000035390		Brsk1
ENSMUSG00000050295	Q61572	Foxc1
ENSMUSG00000054537	Q5S248	Tmprss11e
ENSMUSG00000118541		Nrg1
ENSMUSG00000022956	Q9DB20	Atp5po
ENSMUSG00000027698	Q8BLF1	Nceh1
ENSMUSG00000041762		Gpr155
ENSMUSG00000022956		Atp5po
ENSMUSG00000027698		Nceh1
ENSMUSG00000050854	Q8CHQ6	Tmem125
ENSMUSG00000050854		Tmem125
ENSMUSG00000035390	Q5RJI5	Brsk1
ENSMUSG00000037608		Bclaf1
ENSMUSG00000035181	Q5PRF0	Heatr5a
ENSMUSG00000028039	O08545	Efna3
ENSMUSG00000104614		Fbxw27
ENSMUSG00000039680	P58064	Mrps6
ENSMUSG00000051022	O35310	Hs3st1
ENSMUSG00000028039		Efna3
ENSMUSG00000116930		Gm49711
ENSMUSG00000030486		Zfp108
ENSMUSG00000024891	Q61672	Slc29a2
ENSMUSG00000024891		Slc29a2
ENSMUSG00000051022		Hs3st1
ENSMUSG00000035181		Heatr5a
ENSMUSG00000089774	Q9JKZ2	Slc5a3
ENSMUSG00000022562	Q8K010	Oplah
ENSMUSG00000047379	Q8BWP8	B4gat1
ENSMUSG00000039672		Kcne2
