Term	GO
GOBP_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_METABOLIC_PROCESS	GO:0050427
GOBP_CATECHOLAMINE_SECRETION	GO:0050432
GOBP_POSITIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	GO:0050434
GOBP_AMYLOID_BETA_METABOLIC_PROCESS	GO:0050435
GOBP_ARACHIDONIC_ACID_SECRETION	GO:0050482
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	GO:0050650
GOBP_DERMATAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	GO:0050651
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	GO:0050654
GOBP_DERMATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	GO:0050655
GOBP_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	GO:0050665
GOBP_HOMOCYSTEINE_METABOLIC_PROCESS	GO:0050667
GOBP_EPITHELIAL_CELL_PROLIFERATION	GO:0050673
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	GO:0050678
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	GO:0050679
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	GO:0050680
GOBP_REGULATION_OF_MRNA_PROCESSING	GO:0050684
GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING	GO:0050685
GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING	GO:0050686
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	GO:0050687
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	GO:0050688
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	GO:0050691
GOBP_REGULATION_OF_PROTEIN_SECRETION	GO:0050708
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION	GO:0050709
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION	GO:0050714
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	GO:0050727
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	GO:0050728
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	GO:0050729
GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	GO:0050730
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	GO:0050731
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	GO:0050732
GOBP_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	GO:0050746
GOBP_POSITIVE_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	GO:0050747
GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	GO:0050748
GOBP_REGULATION_OF_PHAGOCYTOSIS	GO:0050764
GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS	GO:0050765
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	GO:0050766
GOBP_REGULATION_OF_NEUROGENESIS	GO:0050767
GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS	GO:0050769
GOBP_REGULATION_OF_AXONOGENESIS	GO:0050770
GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS	GO:0050771
GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS	GO:0050772
GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT	GO:0050773
GOBP_NEGATIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	GO:0050774
GOBP_REGULATION_OF_IMMUNE_RESPONSE	GO:0050776
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	GO:0050777
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	GO:0050778
GOBP_RNA_DESTABILIZATION	GO:0050779
GOBP_REGULATION_OF_CATALYTIC_ACTIVITY	GO:0050790
GOBP_REGULATION_OF_VIRAL_PROCESS	GO:0050792
GOBP_REGULATION_OF_BEHAVIOR	GO:0050795
GOBP_REGULATION_OF_INSULIN_SECRETION	GO:0050796
GOBP_ACTIVATED_T_CELL_PROLIFERATION	GO:0050798
GOBP_MONOATOMIC_ION_HOMEOSTASIS	GO:0050801
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	GO:0050803
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	GO:0050805
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	GO:0050806
GOBP_SYNAPSE_ORGANIZATION	GO:0050808
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	GO:0050810
GOBP_REGULATION_OF_ACYL_COA_BIOSYNTHETIC_PROCESS	GO:0050812
GOBP_REGULATION_OF_COAGULATION	GO:0050818
GOBP_NEGATIVE_REGULATION_OF_COAGULATION	GO:0050819
GOBP_POSITIVE_REGULATION_OF_COAGULATION	GO:0050820
GOBP_PROTEIN_STABILIZATION	GO:0050821
GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM	GO:0050829
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	GO:0050830
GOBP_DEFENSE_RESPONSE_TO_FUNGUS	GO:0050832
GOBP_PROGESTERONE_RECEPTOR_SIGNALING_PATHWAY	GO:0050847
GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	GO:0050848
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	GO:0050849
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	GO:0050850
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GO:0050851
GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GO:0050852
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	GO:0050853
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GO:0050854
GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	GO:0050855
GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GO:0050856
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GO:0050857
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GO:0050858
GOBP_NEGATIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	GO:0050859
GOBP_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GO:0050860
GOBP_POSITIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	GO:0050861
GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GO:0050862
GOBP_REGULATION_OF_T_CELL_ACTIVATION	GO:0050863
GOBP_REGULATION_OF_B_CELL_ACTIVATION	GO:0050864
GOBP_REGULATION_OF_CELL_ACTIVATION	GO:0050865
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	GO:0050866
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GO:0050867
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	GO:0050869
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	GO:0050871
GOBP_WHITE_FAT_CELL_DIFFERENTIATION	GO:0050872
GOBP_BROWN_FAT_CELL_DIFFERENTIATION	GO:0050873
GOBP_REGULATION_OF_BODY_FLUID_LEVELS	GO:0050878
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT	GO:0050879
GOBP_VOLUNTARY_MUSCULOSKELETAL_MOVEMENT	GO:0050882
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_POSTURE	GO:0050884
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	GO:0050885
GOBP_ENDOCRINE_PROCESS	GO:0050886
GOBP_COGNITION	GO:0050890
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_WATER_HOMEOSTASIS	GO:0050891
GOBP_INTESTINAL_ABSORPTION	GO:0050892
GOBP_LEUKOCYTE_MIGRATION	GO:0050900
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING	GO:0050901
GOBP_DIAPEDESIS	GO:0050904
GOBP_NEUROMUSCULAR_PROCESS	GO:0050905
GOBP_SENSORY_PERCEPTION_OF_TASTE	GO:0050909
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SOUND	GO:0050910
GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SMELL	GO:0050911
GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE	GO:0050912
GOBP_SENSORY_PERCEPTION_OF_SOUR_TASTE	GO:0050915
GOBP_SENSORY_PERCEPTION_OF_SWEET_TASTE	GO:0050916
GOBP_SENSORY_PERCEPTION_OF_UMAMI_TASTE	GO:0050917
GOBP_POSITIVE_CHEMOTAXIS	GO:0050918
GOBP_NEGATIVE_CHEMOTAXIS	GO:0050919
GOBP_REGULATION_OF_CHEMOTAXIS	GO:0050920
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS	GO:0050921
GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS	GO:0050922
GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS	GO:0050926
GOBP_INDUCTION_OF_POSITIVE_CHEMOTAXIS	GO:0050930
GOBP_PIGMENT_CELL_DIFFERENTIATION	GO:0050931
GOBP_REGULATION_OF_PIGMENT_CELL_DIFFERENTIATION	GO:0050932
GOBP_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS	GO:0050951
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	GO:0050953
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	GO:0050954
GOBP_THERMOCEPTION	GO:0050955
GOBP_EQUILIBRIOCEPTION	GO:0050957
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_THERMOCEPTION	GO:0050960
GOBP_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	GO:0050962
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	GO:0050965
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	GO:0050966
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	GO:0050974
GOBP_SENSORY_PERCEPTION_OF_TOUCH	GO:0050975
GOBP_DETECTION_OF_MECHANICAL_STIMULUS	GO:0050982
GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS	GO:0050994
GOBP_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	GO:0050995
GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	GO:0050996
GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	GO:0050999
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	GO:0051000
GOBP_NEGATIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	GO:0051001
GOBP_REGULATION_OF_LIPOPROTEIN_LIPASE_ACTIVITY	GO:0051004
GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_LIPASE_ACTIVITY	GO:0051005
GOBP_MICROTUBULE_SEVERING	GO:0051013
GOBP_ACTIN_FILAMENT_SEVERING	GO:0051014
GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING	GO:0051016
GOBP_CHIASMA_ASSEMBLY	GO:0051026
GOBP_MRNA_TRANSPORT	GO:0051028
GOBP_RRNA_TRANSPORT	GO:0051029
GOBP_SNRNA_TRANSPORT	GO:0051030
GOBP_TRNA_TRANSPORT	GO:0051031
GOBP_REGULATION_OF_ENDOSOME_SIZE	GO:0051036
GOBP_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	GO:0051043
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	GO:0051044
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	GO:0051045
GOBP_REGULATION_OF_SECRETION	GO:0051046
GOBP_POSITIVE_REGULATION_OF_SECRETION	GO:0051047
GOBP_NEGATIVE_REGULATION_OF_SECRETION	GO:0051048
GOBP_REGULATION_OF_TRANSPORT	GO:0051049
GOBP_POSITIVE_REGULATION_OF_TRANSPORT	GO:0051050
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	GO:0051051
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	GO:0051052
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	GO:0051053
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	GO:0051054
GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GO:0051055
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GO:0051056
GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GO:0051057
GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GO:0051058
GOBP_NUCLEAR_MEMBRANE_DISASSEMBLY	GO:0051081
GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING	GO:0051085
GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GO:0051090
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GO:0051091
GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	GO:0051092
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	GO:0051093
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	GO:0051094
GOBP_REGULATION_OF_HELICASE_ACTIVITY	GO:0051095
GOBP_POSITIVE_REGULATION_OF_HELICASE_ACTIVITY	GO:0051096
GOBP_REGULATION_OF_BINDING	GO:0051098
GOBP_POSITIVE_REGULATION_OF_BINDING	GO:0051099
GOBP_NEGATIVE_REGULATION_OF_BINDING	GO:0051100
GOBP_REGULATION_OF_DNA_BINDING	GO:0051101
GOBP_DNA_LIGATION_INVOLVED_IN_DNA_REPAIR	GO:0051103
GOBP_HEPOXILIN_METABOLIC_PROCESS	GO:0051121
GOBP_SYNAPTIC_ASSEMBLY_AT_NEUROMUSCULAR_JUNCTION	GO:0051124
GOBP_REGULATION_OF_ACTIN_NUCLEATION	GO:0051125
GOBP_NEGATIVE_REGULATION_OF_ACTIN_NUCLEATION	GO:0051126
GOBP_POSITIVE_REGULATION_OF_ACTIN_NUCLEATION	GO:0051127
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	GO:0051129
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	GO:0051130
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY	GO:0051131
GOBP_NK_T_CELL_ACTIVATION	GO:0051132
GOBP_REGULATION_OF_NK_T_CELL_ACTIVATION	GO:0051133
GOBP_POSITIVE_REGULATION_OF_NK_T_CELL_ACTIVATION	GO:0051135
GOBP_REGULATION_OF_NK_T_CELL_DIFFERENTIATION	GO:0051136
GOBP_POSITIVE_REGULATION_OF_NK_T_CELL_DIFFERENTIATION	GO:0051138
GOBP_REGULATION_OF_NK_T_CELL_PROLIFERATION	GO:0051140
GOBP_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GO:0051145
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GO:0051146
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	GO:0051147
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	GO:0051148
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	GO:0051149
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GO:0051150
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GO:0051151
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GO:0051152
GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GO:0051153
GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GO:0051154
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GO:0051155
GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS	GO:0051156
GOBP_XYLULOSE_5_PHOSPHATE_METABOLIC_PROCESS	GO:0051167
GOBP_NUCLEAR_EXPORT	GO:0051168
GOBP_NUCLEAR_TRANSPORT	GO:0051169
GOBP_IMPORT_INTO_NUCLEUS	GO:0051170
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	GO:0051174
GOBP_POSITIVE_REGULATION_OF_SULFUR_METABOLIC_PROCESS	GO:0051176
GOBP_MEIOTIC_SISTER_CHROMATID_COHESION	GO:0051177
GOBP_VITAMIN_TRANSPORT	GO:0051180
GOBP_PROSTHETIC_GROUP_METABOLIC_PROCESS	GO:0051189
GOBP_PROTEIN_INSERTION_INTO_MEMBRANE	GO:0051205
GOBP_SEQUESTERING_OF_CALCIUM_ION	GO:0051208
GOBP_CARTILAGE_DEVELOPMENT	GO:0051216
GOBP_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN	GO:0051220
GOBP_SPINDLE_ASSEMBLY	GO:0051225
GOBP_SPINDLE_ELONGATION	GO:0051231
GOBP_MAINTENANCE_OF_LOCATION	GO:0051235
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	GO:0051236
GOBP_SEQUESTERING_OF_METAL_ION	GO:0051238
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	GO:0051240
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	GO:0051241
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	GO:0051247
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	GO:0051248
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GO:0051249
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GO:0051250
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GO:0051251
GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	GO:0051254
GOBP_SPINDLE_MIDZONE_ASSEMBLY	GO:0051255
GOBP_PROTEIN_POLYMERIZATION	GO:0051258
GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	GO:0051259
GOBP_PROTEIN_HOMOOLIGOMERIZATION	GO:0051260
GOBP_PROTEIN_DEPOLYMERIZATION	GO:0051261
GOBP_PROTEIN_TETRAMERIZATION	GO:0051262
GOBP_CHROMOSOME_ORGANIZATION	GO:0051276
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	GO:0051279
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	GO:0051281
GOBP_POSITIVE_REGULATION_OF_SEQUESTERING_OF_CALCIUM_ION	GO:0051284
GOBP_PROTEIN_HOMOTETRAMERIZATION	GO:0051289
GOBP_PROTEIN_HETEROTETRAMERIZATION	GO:0051290
GOBP_PROTEIN_HETEROOLIGOMERIZATION	GO:0051291
GOBP_NUCLEAR_PORE_COMPLEX_ASSEMBLY	GO:0051292
GOBP_ESTABLISHMENT_OF_SPINDLE_ORIENTATION	GO:0051294
GOBP_ESTABLISHMENT_OF_MEIOTIC_SPINDLE_LOCALIZATION	GO:0051295
GOBP_CENTROSOME_DUPLICATION	GO:0051298
GOBP_CENTROSOME_SEPARATION	GO:0051299
GOBP_CELL_DIVISION	GO:0051301
GOBP_REGULATION_OF_CELL_DIVISION	GO:0051302
GOBP_CHROMOSOME_SEPARATION	GO:0051304
GOBP_CHROMOSOME_MOVEMENT_TOWARDS_SPINDLE_POLE	GO:0051305
GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	GO:0051306
GOBP_MEIOTIC_CHROMOSOME_SEPARATION	GO:0051307
GOBP_METAPHASE_CHROMOSOME_ALIGNMENT	GO:0051310
GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GO:0051315
GOBP_MEIOTIC_CELL_CYCLE	GO:0051321
GOBP_PROPHASE	GO:0051324
GOBP_INTERPHASE	GO:0051325
GOBP_REGULATION_OF_HYDROLASE_ACTIVITY	GO:0051336
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	GO:0051338
GOBP_REGULATION_OF_LYASE_ACTIVITY	GO:0051339
GOBP_REGULATION_OF_LIGASE_ACTIVITY	GO:0051340
GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	GO:0051341
GOBP_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY	GO:0051342
GOBP_POSITIVE_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY	GO:0051343
GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	GO:0051345
GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	GO:0051346
GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	GO:0051347
GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	GO:0051348
GOBP_POSITIVE_REGULATION_OF_LYASE_ACTIVITY	GO:0051349
GOBP_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY	GO:0051350
GOBP_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	GO:0051353
GOBP_NEGATIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	GO:0051354
GOBP_KINETOCHORE_ASSEMBLY	GO:0051382
GOBP_KINETOCHORE_ORGANIZATION	GO:0051383
GOBP_RESPONSE_TO_MINERALOCORTICOID	GO:0051385
GOBP_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	GO:0051386
GOBP_NEGATIVE_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	GO:0051387
GOBP_POSITIVE_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	GO:0051388
GOBP_NEURON_APOPTOTIC_PROCESS	GO:0051402
GOBP_RESPONSE_TO_NITROSATIVE_STRESS	GO:0051409
GOBP_RESPONSE_TO_CORTICOSTERONE	GO:0051412
GOBP_MICROTUBULE_NUCLEATION_BY_MICROTUBULE_ORGANIZING_CENTER	GO:0051418
GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	GO:0051438
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	GO:0051443
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	GO:0051444
GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE	GO:0051445
GOBP_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	GO:0051446
GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	GO:0051447
GOBP_MYOBLAST_PROLIFERATION	GO:0051450
GOBP_MYOBLAST_MIGRATION	GO:0051451
GOBP_INTRACELLULAR_PH_REDUCTION	GO:0051452
GOBP_INTRACELLULAR_PH_ELEVATION	GO:0051454
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_NUCLEUS	GO:0051457
GOBP_CORTICOTROPIN_SECRETION	GO:0051458
GOBP_REGULATION_OF_CORTICOTROPIN_SECRETION	GO:0051459
GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	GO:0051480
GOBP_NEGATIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	GO:0051481
GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY	GO:0051489
GOBP_NEGATIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	GO:0051490
GOBP_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	GO:0051491
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GO:0051493
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GO:0051495
GOBP_ELASTIN_METABOLIC_PROCESS	GO:0051541
GOBP_KERATINOCYTE_MIGRATION	GO:0051546
GOBP_REGULATION_OF_KERATINOCYTE_MIGRATION	GO:0051547
GOBP_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS	GO:0051560
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_CALCIUM_ION_CONCENTRATION	GO:0051561
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_CALCIUM_ION_CONCENTRATION	GO:0051562
GOBP_HISTONE_H3_K9_METHYLATION	GO:0051567
GOBP_HISTONE_H3_K4_METHYLATION	GO:0051568
GOBP_REGULATION_OF_HISTONE_H3_K4_METHYLATION	GO:0051569
GOBP_REGULATION_OF_NEUROTRANSMITTER_UPTAKE	GO:0051580
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_UPTAKE	GO:0051582
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	GO:0051588
GOBP_NEGATIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	GO:0051589
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	GO:0051590
GOBP_RESPONSE_TO_CAMP	GO:0051591
GOBP_RESPONSE_TO_CALCIUM_ION	GO:0051592
GOBP_RESPONSE_TO_FOLIC_ACID	GO:0051593
GOBP_RESPONSE_TO_HYDROSTATIC_PRESSURE	GO:0051599
GOBP_EXOCYST_LOCALIZATION	GO:0051601
GOBP_RESPONSE_TO_ELECTRICAL_STIMULUS	GO:0051602
GOBP_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	GO:0051603
GOBP_PROTEIN_MATURATION	GO:0051604
GOBP_DETECTION_OF_STIMULUS	GO:0051606
GOBP_HISTAMINE_TRANSPORT	GO:0051608
GOBP_SEROTONIN_UPTAKE	GO:0051610
GOBP_REGULATION_OF_SEROTONIN_UPTAKE	GO:0051611
GOBP_NOREPINEPHRINE_UPTAKE	GO:0051620
GOBP_ACTIN_FILAMENT_NETWORK_FORMATION	GO:0051639
GOBP_ORGANELLE_LOCALIZATION	GO:0051640
GOBP_ENDOPLASMIC_RETICULUM_LOCALIZATION	GO:0051643
