NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_RESPONSE_TO_KETONE	GOBP_RESPONSE_TO_KETONE		56	0.20063947	1.0023085	0.47870183	1.0	1.0	1235	tags=32%, list=27%, signal=43%	
GOBP_NUCLEAR_MEMBRANE_ORGANIZATION	GOBP_NUCLEAR_MEMBRANE_ORGANIZATION		29	0.23449302	1.0011313	0.45551983	1.0	1.0	1864	tags=52%, list=40%, signal=86%	
GOBP_FC_RECEPTOR_SIGNALING_PATHWAY	GOBP_FC_RECEPTOR_SIGNALING_PATHWAY		18	0.26810563	1.0009392	0.45781776	1.0	1.0	2866	tags=83%, list=62%, signal=217%	
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION		24	0.24158639	1.0009246	0.46549836	1.0	1.0	1673	tags=50%, list=36%, signal=78%	
GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING	GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING		18	0.26622888	1.0006456	0.4521028	1.0	1.0	1785	tags=56%, list=38%, signal=90%	
GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS		16	0.27940357	0.9996571	0.46	1.0	1.0	2930	tags=88%, list=63%, signal=237%	
GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS		67	0.19069983	0.9979174	0.48133197	1.0	1.0	2818	tags=70%, list=61%, signal=176%	
GOBP_RESPONSE_TO_LIPID	GOBP_RESPONSE_TO_LIPID		196	0.16664702	0.99775577	0.494	1.0	1.0	1241	tags=31%, list=27%, signal=41%	
GOMF_GROWTH_FACTOR_RECEPTOR_BINDING	GOMF_GROWTH_FACTOR_RECEPTOR_BINDING		21	0.2563798	0.9977521	0.4520397	1.0	1.0	393	tags=19%, list=8%, signal=21%	
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS	GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS		86	0.18597467	0.99716043	0.4969819	1.0	1.0	1087	tags=26%, list=23%, signal=33%	
GOBP_T_CELL_DIFFERENTIATION	GOBP_T_CELL_DIFFERENTIATION		60	0.20035096	0.99461013	0.49186993	1.0	1.0	2938	tags=75%, list=63%, signal=202%	
GOBP_CELLULAR_COMPONENT_MORPHOGENESIS	GOBP_CELLULAR_COMPONENT_MORPHOGENESIS		217	0.16343264	0.99448174	0.499	1.0	1.0	900	tags=22%, list=19%, signal=26%	
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS		76	0.1893094	0.99426436	0.48738647	1.0	1.0	2322	tags=58%, list=50%, signal=114%	
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS		24	0.24818394	0.99419355	0.48144105	1.0	1.0	2481	tags=67%, list=54%, signal=143%	
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III	GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III		29	0.22699688	0.9941617	0.47542736	1.0	1.0	3263	tags=90%, list=70%, signal=301%	
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION		145	0.17258449	0.9937001	0.507	1.0	1.0	466	tags=14%, list=10%, signal=15%	
GOBP_OOGENESIS	GOBP_OOGENESIS		18	0.26323268	0.9935839	0.4655776	1.0	1.0	1064	tags=39%, list=23%, signal=50%	
GOBP_METAPHASE_CHROMOSOME_ALIGNMENT	GOBP_METAPHASE_CHROMOSOME_ALIGNMENT		48	0.20106964	0.99333775	0.49692622	1.0	1.0	296	tags=15%, list=6%, signal=15%	
GOBP_RESCUE_OF_STALLED_RIBOSOME	GOBP_RESCUE_OF_STALLED_RIBOSOME		16	0.27399477	0.9931006	0.46420324	1.0	1.0	92	tags=13%, list=2%, signal=13%	
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT	GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT		224	0.16232194	0.99307823	0.499	1.0	1.0	1639	tags=38%, list=35%, signal=55%	
GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		16	0.2706641	0.99245137	0.46573752	1.0	1.0	610	tags=25%, list=13%, signal=29%	
GOMF_MIRNA_BINDING	GOMF_MIRNA_BINDING		23	0.24495119	0.992375	0.48351648	1.0	1.0	1099	tags=35%, list=24%, signal=45%	
GOBP_G0_TO_G1_TRANSITION	GOBP_G0_TO_G1_TRANSITION		23	0.24809848	0.9916058	0.46954596	1.0	1.0	3037	tags=87%, list=65%, signal=251%	
GOBP_TRANSPORT_ALONG_MICROTUBULE	GOBP_TRANSPORT_ALONG_MICROTUBULE		72	0.18648376	0.9905013	0.5201613	1.0	1.0	856	tags=24%, list=18%, signal=29%	
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS	GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS		96	0.17904018	0.9899599	0.50351053	1.0	1.0	3003	tags=75%, list=65%, signal=208%	
GOBP_POLY_A_PLUS_MRNA_EXPORT_FROM_NUCLEUS	GOBP_POLY_A_PLUS_MRNA_EXPORT_FROM_NUCLEUS		16	0.27267522	0.98928493	0.44976076	1.0	1.0	1245	tags=44%, list=27%, signal=60%	
GOCC_CENTROSOME	GOCC_CENTROSOME		204	0.16451746	0.9888885	0.512	1.0	1.0	1394	tags=31%, list=30%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY		34	0.21742915	0.98873407	0.48682824	1.0	1.0	966	tags=29%, list=21%, signal=37%	
GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION		29	0.232926	0.98814	0.47588426	1.0	1.0	844	tags=28%, list=18%, signal=34%	
GOBP_MEMBRANE_INVAGINATION	GOBP_MEMBRANE_INVAGINATION		24	0.24007314	0.9877603	0.48603353	1.0	1.0	299	tags=17%, list=6%, signal=18%	
GOBP_IMPORT_INTO_NUCLEUS	GOBP_IMPORT_INTO_NUCLEUS		76	0.18831222	0.9870314	0.5030181	1.0	1.0	2863	tags=72%, list=62%, signal=186%	
GOBP_AXON_EXTENSION	GOBP_AXON_EXTENSION		32	0.21853018	0.9866003	0.48159832	1.0	1.0	759	tags=25%, list=16%, signal=30%	
GOBP_REGULATION_OF_LOCOMOTION	GOBP_REGULATION_OF_LOCOMOTION		228	0.16258574	0.9858082	0.526	1.0	1.0	1235	tags=30%, list=27%, signal=39%	
GOBP_B_CELL_DIFFERENTIATION	GOBP_B_CELL_DIFFERENTIATION		26	0.24050196	0.9857421	0.472808	1.0	1.0	2164	tags=58%, list=47%, signal=108%	
GOMF_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING	GOMF_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING		21	0.24970211	0.98561245	0.4749722	1.0	1.0	1013	tags=33%, list=22%, signal=42%	
GOCC_MEDIATOR_COMPLEX	GOCC_MEDIATOR_COMPLEX		20	0.2540201	0.9854206	0.4794216	1.0	1.0	1381	tags=35%, list=30%, signal=50%	
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT		63	0.19118345	0.9851514	0.5065856	1.0	1.0	833	tags=25%, list=18%, signal=31%	
GOBP_REGULATION_OF_NUCLEOTIDE_EXCISION_REPAIR	GOBP_REGULATION_OF_NUCLEOTIDE_EXCISION_REPAIR		22	0.24762216	0.98459417	0.49064907	1.0	1.0	3037	tags=86%, list=65%, signal=249%	
GOBP_TRANSCRIPTION_INITIATION_COUPLED_CHROMATIN_REMODELING	GOBP_TRANSCRIPTION_INITIATION_COUPLED_CHROMATIN_REMODELING		24	0.23685348	0.9843579	0.47524753	1.0	1.0	649	tags=25%, list=14%, signal=29%	
GOCC_GOLGI_APPARATUS_SUBCOMPARTMENT	GOCC_GOLGI_APPARATUS_SUBCOMPARTMENT		107	0.17851484	0.98430014	0.519	1.0	1.0	568	tags=18%, list=12%, signal=20%	
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION		15	0.2796743	0.9841178	0.49118683	1.0	1.0	1673	tags=53%, list=36%, signal=83%	
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT		38	0.2154025	0.98360294	0.487882	1.0	1.0	2603	tags=66%, list=56%, signal=149%	
GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS	GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS		36	0.2158876	0.9832241	0.5052083	1.0	1.0	2755	tags=72%, list=59%, signal=177%	
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		43	0.20753142	0.9830748	0.51966876	1.0	1.0	2166	tags=56%, list=47%, signal=104%	
GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE	GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE		53	0.20107095	0.9828201	0.5020408	1.0	1.0	1234	tags=34%, list=27%, signal=46%	
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY		75	0.18804842	0.98281753	0.5085945	1.0	1.0	970	tags=27%, list=21%, signal=33%	
GOCC_CYTOCHROME_COMPLEX	GOCC_CYTOCHROME_COMPLEX		23	0.24343391	0.982804	0.4799107	1.0	1.0	2411	tags=65%, list=52%, signal=135%	
GOBP_ACIDIC_AMINO_ACID_TRANSPORT	GOBP_ACIDIC_AMINO_ACID_TRANSPORT		16	0.27582166	0.98232657	0.49825785	1.0	1.0	1215	tags=38%, list=26%, signal=51%	
GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS	GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS		37	0.21349026	0.9812153	0.50158393	1.0	1.0	3350	tags=89%, list=72%, signal=319%	
GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE		28	0.22886856	0.9812011	0.48869753	1.0	1.0	610	tags=21%, list=13%, signal=25%	
GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		17	0.26765332	0.980496	0.49012777	1.0	1.0	2152	tags=65%, list=46%, signal=120%	
GOMF_TRANSCRIPTION_REGULATOR_ACTIVITY	GOMF_TRANSCRIPTION_REGULATOR_ACTIVITY		313	0.15634054	0.9801705	0.539	1.0	1.0	1298	tags=28%, list=28%, signal=36%	
GOBP_METHYLATION	GOBP_METHYLATION		110	0.17423806	0.97968435	0.53206414	1.0	1.0	2526	tags=58%, list=54%, signal=125%	
GOBP_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II	GOBP_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II		53	0.19786647	0.9790094	0.51443297	1.0	1.0	585	tags=17%, list=13%, signal=19%	
GOBP_AMINE_METABOLIC_PROCESS	GOBP_AMINE_METABOLIC_PROCESS		17	0.26962307	0.97861755	0.5017065	1.0	1.0	1482	tags=47%, list=32%, signal=69%	
GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON		24	0.23894072	0.9784588	0.4895719	1.0	1.0	2163	tags=63%, list=47%, signal=117%	
GOMF_DNA_POLYMERASE_BINDING	GOMF_DNA_POLYMERASE_BINDING		15	0.27529594	0.9777228	0.49882075	1.0	1.0	1603	tags=53%, list=35%, signal=81%	
GOBP_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS	GOBP_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS		26	0.233839	0.976855	0.49117	1.0	1.0	3080	tags=85%, list=66%, signal=251%	
GOBP_HEMOSTASIS	GOBP_HEMOSTASIS		42	0.20620474	0.9762169	0.50931674	1.0	1.0	1400	tags=38%, list=30%, signal=54%	
GOBP_ENERGY_HOMEOSTASIS	GOBP_ENERGY_HOMEOSTASIS		17	0.26438138	0.97621214	0.4788087	1.0	1.0	3021	tags=88%, list=65%, signal=252%	
GOBP_CELL_DIVISION	GOBP_CELL_DIVISION		260	0.15772042	0.9757401	0.536	1.0	1.0	713	tags=18%, list=15%, signal=20%	
GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY		108	0.17217357	0.97523797	0.53306615	1.0	1.0	1482	tags=37%, list=32%, signal=53%	
GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY		17	0.27132478	0.975093	0.4831199	1.0	1.0	806	tags=29%, list=17%, signal=35%	
GOBP_PROTEIN_TETRAMERIZATION	GOBP_PROTEIN_TETRAMERIZATION		34	0.21829088	0.9750545	0.5062893	1.0	1.0	2148	tags=59%, list=46%, signal=109%	
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	GOBP_CARDIAC_CHAMBER_MORPHOGENESIS		18	0.2599565	0.97501194	0.4896789	1.0	1.0	322	tags=17%, list=7%, signal=18%	
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY		15	0.27791503	0.97495127	0.49643704	1.0	1.0	1265	tags=40%, list=27%, signal=55%	
GOBP_REGULATION_OF_PROTEIN_DEACETYLATION	GOBP_REGULATION_OF_PROTEIN_DEACETYLATION		15	0.2735444	0.9736788	0.49941245	1.0	1.0	3208	tags=93%, list=69%, signal=302%	
GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY		49	0.20135012	0.9730254	0.4891864	1.0	1.0	2530	tags=65%, list=55%, signal=142%	
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION		16	0.27210304	0.97213864	0.4964706	1.0	1.0	1227	tags=38%, list=26%, signal=51%	
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS		45	0.20179433	0.9719193	0.5041494	1.0	1.0	1769	tags=47%, list=38%, signal=75%	
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS	GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS		21	0.25072548	0.9714688	0.48866212	1.0	1.0	2218	tags=62%, list=48%, signal=118%	
GOCC_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX	GOCC_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX		25	0.24073875	0.97111595	0.5054466	1.0	1.0	250	tags=12%, list=5%, signal=13%	
GOBP_RNA_3_END_PROCESSING	GOBP_RNA_3_END_PROCESSING		64	0.18933633	0.97093093	0.52116936	1.0	1.0	2138	tags=53%, list=46%, signal=97%	
GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS		60	0.1915397	0.9708224	0.52647656	1.0	1.0	1802	tags=47%, list=39%, signal=75%	
GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT	GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT		56	0.19469473	0.9703449	0.53728294	1.0	1.0	2684	tags=68%, list=58%, signal=159%	
GOCC_NUCLEAR_PORE	GOCC_NUCLEAR_PORE		68	0.18684533	0.97001415	0.52380955	1.0	1.0	1584	tags=41%, list=34%, signal=62%	
GOCC_MICROTUBULE_ORGANIZING_CENTER	GOCC_MICROTUBULE_ORGANIZING_CENTER		253	0.15643598	0.9695923	0.552	1.0	1.0	1237	tags=28%, list=27%, signal=36%	
GOBP_STEROID_METABOLIC_PROCESS	GOBP_STEROID_METABOLIC_PROCESS		84	0.17757618	0.969417	0.5200803	1.0	1.0	2940	tags=71%, list=63%, signal=192%	
GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION		75	0.18339518	0.96874017	0.50401604	1.0	1.0	85	tags=7%, list=2%, signal=7%	
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_ALPHA_BETA_T_CELL_ACTIVATION		20	0.25052726	0.968156	0.49369988	1.0	1.0	1993	tags=55%, list=43%, signal=96%	
GOBP_POSITIVE_REGULATION_OF_TRANSLATION	GOBP_POSITIVE_REGULATION_OF_TRANSLATION		77	0.18564339	0.96808887	0.52716297	1.0	1.0	1142	tags=31%, list=25%, signal=41%	
GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT		181	0.16306871	0.96788734	0.539	1.0	1.0	1479	tags=35%, list=32%, signal=50%	
GOCC_HETEROCHROMATIN	GOCC_HETEROCHROMATIN		50	0.19580151	0.9674429	0.5230297	1.0	1.0	985	tags=28%, list=21%, signal=35%	
GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION	GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION		20	0.2563202	0.9671207	0.4982659	1.0	1.0	824	tags=30%, list=18%, signal=36%	
GOBP_GLAND_DEVELOPMENT	GOBP_GLAND_DEVELOPMENT		92	0.17730168	0.9670155	0.53413653	1.0	1.0	2789	tags=67%, list=60%, signal=166%	
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE		24	0.23439223	0.96590424	0.49617487	1.0	1.0	1031	tags=29%, list=22%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION		58	0.19063583	0.9643343	0.5285714	1.0	1.0	1736	tags=43%, list=37%, signal=68%	
GOMF_NAD_P_H_DEHYDROGENASE_QUINONE_ACTIVITY	GOMF_NAD_P_H_DEHYDROGENASE_QUINONE_ACTIVITY		35	0.21378082	0.9637729	0.5095339	1.0	1.0	3045	tags=80%, list=66%, signal=231%	
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION		77	0.1810706	0.96352524	0.5417926	1.0	1.0	2637	tags=65%, list=57%, signal=148%	
GOBP_ORGANELLE_ASSEMBLY	GOBP_ORGANELLE_ASSEMBLY		344	0.15377477	0.96254724	0.586	1.0	1.0	994	tags=22%, list=21%, signal=26%	
GOMF_MONOSACCHARIDE_BINDING	GOMF_MONOSACCHARIDE_BINDING		36	0.21380813	0.9618654	0.51666665	1.0	1.0	2669	tags=69%, list=58%, signal=162%	
GOBP_PROTEIN_HOMOOLIGOMERIZATION	GOBP_PROTEIN_HOMOOLIGOMERIZATION		55	0.18878022	0.96140754	0.5325866	1.0	1.0	1229	tags=33%, list=27%, signal=44%	
GOMF_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		42	0.20543765	0.96130764	0.53742206	1.0	1.0	562	tags=19%, list=12%, signal=21%	
GOBP_REGULATION_OF_CYTOKINESIS	GOBP_REGULATION_OF_CYTOKINESIS		28	0.22378774	0.961305	0.5064795	1.0	1.0	1731	tags=43%, list=37%, signal=68%	
GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION		36	0.20902887	0.960931	0.5262032	1.0	1.0	1211	tags=33%, list=26%, signal=45%	
GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME	GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME		20	0.25038317	0.96077156	0.52793616	1.0	1.0	3036	tags=85%, list=65%, signal=245%	
GOMF_PROTEIN_SERINE_KINASE_ACTIVITY	GOMF_PROTEIN_SERINE_KINASE_ACTIVITY		109	0.1729297	0.9607384	0.55611223	1.0	1.0	665	tags=18%, list=14%, signal=21%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE		30	0.22390753	0.960169	0.50263435	1.0	1.0	2332	tags=60%, list=50%, signal=120%	
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION		42	0.20472668	0.9601488	0.54781705	1.0	1.0	844	tags=26%, list=18%, signal=32%	
GOCC_SUPRAMOLECULAR_POLYMER	GOCC_SUPRAMOLECULAR_POLYMER		294	0.15389405	0.9592404	0.574	1.0	1.0	628	tags=16%, list=14%, signal=17%	
GOBP_SIGNAL_RELEASE	GOBP_SIGNAL_RELEASE		97	0.1730651	0.9589475	0.5507538	1.0	1.0	452	tags=13%, list=10%, signal=15%	
GOBP_EPITHELIUM_DEVELOPMENT	GOBP_EPITHELIUM_DEVELOPMENT		258	0.15429701	0.9588178	0.583	1.0	1.0	415	tags=12%, list=9%, signal=13%	
GOBP_DNA_REPAIR	GOBP_DNA_REPAIR		264	0.15595587	0.9572844	0.586	1.0	1.0	1942	tags=44%, list=42%, signal=72%	
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE		154	0.16328448	0.9572672	0.577	1.0	1.0	466	tags=14%, list=10%, signal=15%	
GOBP_SEGMENTATION	GOBP_SEGMENTATION		16	0.2649028	0.95633364	0.51017964	1.0	1.0	1320	tags=44%, list=28%, signal=61%	
GOBP_GLIOGENESIS	GOBP_GLIOGENESIS		79	0.17882068	0.9561746	0.54508615	1.0	1.0	2863	tags=70%, list=62%, signal=179%	
GOCC_NEUROMUSCULAR_JUNCTION	GOCC_NEUROMUSCULAR_JUNCTION		24	0.23386303	0.9560699	0.5082327	1.0	1.0	1589	tags=46%, list=34%, signal=69%	
GOMF_AMIDE_BINDING	GOMF_AMIDE_BINDING		102	0.17570166	0.95605344	0.58433735	1.0	1.0	2980	tags=73%, list=64%, signal=199%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS		120	0.16858117	0.9559305	0.5701403	1.0	1.0	1178	tags=29%, list=25%, signal=38%	
GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE	GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE		16	0.2638892	0.95592356	0.5132948	1.0	1.0	1932	tags=56%, list=42%, signal=96%	
GOCC_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT	GOCC_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT		61	0.18683288	0.9547548	0.5289929	1.0	1.0	2701	tags=69%, list=58%, signal=163%	
GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION	GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION		17	0.25744224	0.9547289	0.4931663	1.0	1.0	1657	tags=47%, list=36%, signal=73%	
GOBP_REGULATION_OF_CELL_ACTIVATION	GOBP_REGULATION_OF_CELL_ACTIVATION		117	0.16745661	0.9546542	0.5565566	1.0	1.0	2783	tags=67%, list=60%, signal=163%	
GOMF_ACTIN_FILAMENT_BINDING	GOMF_ACTIN_FILAMENT_BINDING		97	0.17057511	0.9543234	0.56526107	1.0	1.0	478	tags=15%, list=10%, signal=17%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR		42	0.20378903	0.9539981	0.5407637	1.0	1.0	3045	tags=79%, list=66%, signal=227%	
GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS	GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS		16	0.26093876	0.95392126	0.5147232	1.0	1.0	1170	tags=38%, list=25%, signal=50%	
GOMF_HSP70_PROTEIN_BINDING	GOMF_HSP70_PROTEIN_BINDING		23	0.2390745	0.95387244	0.5196937	1.0	1.0	495	tags=17%, list=11%, signal=19%	
GOMF_DISORDERED_DOMAIN_SPECIFIC_BINDING	GOMF_DISORDERED_DOMAIN_SPECIFIC_BINDING		16	0.26517913	0.9525219	0.5319905	1.0	1.0	943	tags=38%, list=20%, signal=47%	
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION	GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION		34	0.21190426	0.95246994	0.5149893	1.0	1.0	804	tags=26%, list=17%, signal=32%	
GOBP_MICROTUBULE_BASED_TRANSPORT	GOBP_MICROTUBULE_BASED_TRANSPORT		74	0.17885254	0.9521379	0.55421686	1.0	1.0	856	tags=23%, list=18%, signal=28%	
GOCC_CELL_CELL_CONTACT_ZONE	GOCC_CELL_CELL_CONTACT_ZONE		26	0.23389535	0.95155185	0.53521127	1.0	1.0	372	tags=15%, list=8%, signal=17%	
GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION	GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION		17	0.2598204	0.9512855	0.5194508	1.0	1.0	1093	tags=35%, list=24%, signal=46%	
GOBP_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT	GOBP_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT		163	0.16125369	0.95044917	0.578	1.0	1.0	1479	tags=35%, list=32%, signal=50%	
